ID,day,Q_mine,Q_matt,Q_source,ratio
13,2021-04-13,166.45102846138374,1.432662254956613,advisor_summarized,116.18302072628038
13,2021-04-14,163.58513366002518,4.786389631319914,advisor_summarized,34.17714525152736
13,2021-04-15,157.39493856670586,0.7347482158902863,advisor_summarized,214.21615617806185
13,2021-04-17,205.34032696052535,0.04730433459316696,advisor_summarized,4340.835332037129
13,2021-04-18,241.6748139843834,9.710332578709542,advisor_summarized,24.88841777822
13,2021-04-19,254.35802276730777,21.597862202586587,advisor_summarized,11.776999981824384
13,2021-04-20,233.57385491141528,20.417425055971233,advisor_summarized,11.439927134352567
13,2021-04-21,219.53211995483196,19.933116108190227,advisor_summarized,11.01343707442859
13,2021-04-22,206.62471200616082,35.643914687414046,advisor_summarized,5.796914110534568
13,2021-04-23,195.3763760482025,29.558918763724265,advisor_summarized,6.609726749815193
13,2021-04-24,186.58068792693945,19.700455166294365,advisor_summarized,9.470882086326693
13,2021-04-25,191.73226401920186,22.57513133221369,advisor_summarized,8.493074135325566
13,2021-04-26,181.13594551861408,24.110703090899843,advisor_summarized,7.51267786906557
13,2021-04-27,172.35945734664534,12.55512570607656,advisor_summarized,13.728214386832068
13,2021-04-28,165.3773509211507,6.561383524388016,advisor_summarized,25.20464629242589
13,2021-04-29,160.2675778545779,10.034307129553763,advisor_summarized,15.971962566557913
13,2021-04-30,155.57364526542597,9.045240736952236,advisor_summarized,17.199503008235688
13,2021-05-01,150.86332505993315,7.450044798820069,advisor_summarized,20.249988977761145
13,2021-05-02,166.63897837956642,9.900318459972349,advisor_summarized,16.831678602390316
13,2021-05-03,175.09768256667627,8.829167943699943,advisor_summarized,19.831730881460615
13,2021-05-04,163.05204615425293,5.209595394010682,advisor_summarized,31.29840876735054
13,2021-05-05,157.92161826156826,4.514211264050852,advisor_summarized,34.98321390476006
13,2021-05-06,162.0245695800658,1.0405062431437553,advisor_summarized,155.7170566228699
13,2021-05-07,161.73618477544818,1.538331958760795,advisor_summarized,105.13737548931567
13,2021-05-08,153.30638679756453,12.611569902531706,advisor_summarized,12.156011343741518
13,2021-05-09,147.24700248722792,10.761258046504146,advisor_summarized,13.68306585074985
13,2021-05-10,142.85322965007057,0.828914771646608,advisor_summarized,172.3376570624963
13,2021-05-11,142.28881724560412,0.19180791355385504,advisor_summarized,741.8297535761102
13,2021-05-12,143.39704450184277,0.3267824152020104,advisor_summarized,438.81505806607606
13,2021-05-13,140.35428238514487,2.9182361384188056,advisor_summarized,48.095587789271
13,2021-05-14,139.48152154521924,4.807362113242299,advisor_summarized,29.01414918610046
13,2021-05-15,135.74660296495983,5.4223668364296715,advisor_summarized,25.034566465138212
13,2021-05-16,133.57300319343864,6.980270194715079,advisor_summarized,19.135792665242356
13,2021-05-17,131.20894710105375,5.415649872606461,advisor_summarized,24.22773816393435
13,2021-05-18,128.4632448153982,3.829542900685716,advisor_summarized,33.54532072023417
13,2021-05-19,127.23597185015468,2.804973411994778,advisor_summarized,45.36084773782931
13,2021-05-20,127.20403467470847,5.424827567539688,advisor_summarized,23.448493632471177
13,2021-05-21,125.7129425134929,6.402868476885452,advisor_summarized,19.63384738688924
13,2021-05-22,124.79393999128963,2.565405391573417,advisor_summarized,48.64491998075629
13,2021-05-23,122.8658318539928,1.1626123711397292,advisor_summarized,105.68082269204248
13,2021-05-24,122.08215533483566,0.890012020456354,advisor_summarized,137.16910842646595
13,2021-05-25,121.27074403245518,0.7371417414752441,advisor_summarized,164.51482423143702
13,2021-05-26,120.45889579665644,0.9696365723807808,advisor_summarized,124.23097398326232
13,2021-05-27,120.49286293987038,0.00226815089255826,advisor_summarized,53123.830224525234
13,2021-05-31,125.50083062892867,0.2009147503800662,advisor_summarized,624.6471719548783
13,2021-06-01,116.10306714260265,0.0039859545813238,advisor_summarized,29128.045684866524
13,2021-06-10,117.05509030877552,5.803417788967364e-7,advisor_summarized,201700264.50844893
13,2021-06-11,117.70017594611012,2.8030736705174744e-7,advisor_summarized,419896833.90797764
13,2021-06-12,119.08489154497383,0.00748694903328344,advisor_summarized,15905.663443891315
13,2021-06-13,139.93285124064894,0.21541479062930283,advisor_summarized,649.5972297531454
13,2021-06-15,144.67894128832006,0.33952509179022083,advisor_summarized,426.1214996672808
13,2021-06-16,159.75227341869427,0.9716224956017036,advisor_summarized,164.4180472784992
13,2021-06-17,156.23490416509892,2.019410882138987,advisor_summarized,77.36657534479205
13,2021-06-18,150.94470476326111,2.8342192845132708,advisor_summarized,53.25794852503211
13,2021-06-19,146.76516226350404,1.7696886821792324,advisor_summarized,82.93275746261443
13,2021-06-20,164.64162155796026,3.9851209014793234,advisor_summarized,41.31408447278058
13,2021-06-21,191.81119365669025,10.871666516763275,advisor_summarized,17.643219037387883
13,2021-06-22,337.04051128389676,137.09682990044612,advisor_summarized,2.4584121421964404
13,2021-06-23,427.53688397158237,242.7018725925591,advisor_summarized,1.7615722507807714
13,2021-06-24,369.71490287821103,202.60872677549656,advisor_summarized,1.8247728454849765
13,2021-06-25,370.7458881987419,229.80703169371645,advisor_summarized,1.613292184604981
13,2021-06-26,379.444723475772,261.34008545980447,advisor_summarized,1.4519193364774983
13,2021-06-27,346.3007900738758,216.631407521242,advisor_summarized,1.5985714815609964
13,2021-06-28,315.70084868787114,166.24449858422403,advisor_summarized,1.899015314049195
13,2021-06-29,290.98456584268416,143.62165223807415,advisor_summarized,2.0260494243607097
13,2021-06-30,275.0637252028466,115.23196342023022,advisor_summarized,2.3870436382285596
13,2021-07-01,265.1432948929113,73.16232870575844,advisor_summarized,3.6240412187979256
13,2021-07-02,259.7001110347067,40.742557657337485,advisor_summarized,6.374173001579745
13,2021-07-03,269.51371927092714,49.00436569178739,advisor_summarized,5.499789977203903
13,2021-07-04,261.4364590015435,53.77582711881457,advisor_summarized,4.861598101018787
13,2021-07-05,252.25518431725158,53.100064530228906,advisor_summarized,4.750562669724201
13,2021-07-06,240.27581618341026,53.42047025136066,advisor_summarized,4.497822932910072
13,2021-07-07,469.4673784438961,501.18647657813943,advisor_summarized,0.9367119832306607
13,2021-07-08,651.5115796866622,647.8645744188315,advisor_summarized,1.0056292710110015
13,2021-07-09,422.5882177096333,266.1169485122918,advisor_summarized,1.587979345442232
13,2021-07-10,331.2947291714637,142.45791850478773,advisor_summarized,2.325562051226584
13,2021-07-11,292.2951835249227,93.746908700463,advisor_summarized,3.117918100732842
13,2021-07-12,269.5758927848988,80.68605025167919,advisor_summarized,3.3410470824142067
13,2021-07-13,249.6110263809335,61.49349640572465,advisor_summarized,4.059145128682199
13,2021-07-14,236.13615561109785,57.9290835142155,advisor_summarized,4.076297108224598
13,2021-07-15,214.4025218427953,46.546499252453394,advisor_summarized,4.606200794606363
13,2021-07-16,199.18255291387698,41.61742382137614,advisor_summarized,4.786037544485633
13,2021-07-17,186.77700877043225,34.83751246090528,advisor_summarized,5.361376159679419
13,2021-07-18,178.81783335696164,24.846976863847654,advisor_summarized,7.196764191346817
13,2021-07-19,179.70337254115518,13.79682495940784,advisor_summarized,13.024980245083
13,2021-07-20,182.62502027193713,10.333236701441187,advisor_summarized,17.673554332348374
13,2021-07-21,176.1539822779951,33.32218065202931,advisor_summarized,5.286388190421968
13,2021-07-22,170.95665080288265,25.10462040180709,advisor_summarized,6.809768403850344
13,2021-07-23,167.85484628872734,10.884572630732633,advisor_summarized,15.421353872433038
13,2021-07-24,175.7127017304026,12.418614701702236,advisor_summarized,14.149138688256222
13,2021-07-25,165.59673245198786,6.019622994323497,advisor_summarized,27.509485661833892
13,2021-07-26,160.70492210871043,1.2538510523043165,advisor_summarized,128.16906905598424
13,2021-07-27,252.9420446538149,71.63852645851281,advisor_summarized,3.530810265902081
13,2021-07-28,383.80936968642624,177.16112520382566,advisor_summarized,2.1664423797537395
13,2021-07-29,364.1429737932158,169.19621096231393,advisor_summarized,2.152193431059301
13,2021-07-30,354.25940763651784,178.56331456677188,advisor_summarized,1.9839428300041229
13,2021-07-31,343.8934572146103,155.4428346483048,advisor_summarized,2.212346796124003
13,2021-08-01,282.10178408926174,80.84501460405774,advisor_summarized,3.4894147211286746
13,2021-08-02,263.2338057119975,73.7141252346088,advisor_summarized,3.5710090145437845
13,2021-08-03,279.3284696133241,90.88619922358728,advisor_summarized,3.0733870708593924
