"TOA5","5_Bradford","CR1000","68222","CR1000.Std.27.04","CPU:Bradford5_1hr_08262025.CR1","55220","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2High","CO2Low"
"2025-10-15 09:00:00",1131,13.5,21203.44,2211.508
"2025-10-15 10:00:00",1132,13.59,21208.49,2030.675
"2025-10-15 11:00:00",1133,13.95,21222.87,2052.448
"2025-10-15 12:00:00",1134,14.26,21222.87,2053.27
"2025-10-15 13:00:00",1135,14.26,21222.87,2102.157
"2025-10-15 14:00:00",1136,13.79,21220,2141.596
"2025-10-15 15:00:00",1137,13.8,21212.81,2146.937
"2025-10-15 16:00:00",1138,13.83,21201.77,2156.433
"2025-10-15 17:00:00",1139,13.17,21199.92,2157.212
"2025-10-15 18:00:00",1140,13.07,21192.78,2133.801
"2025-10-15 19:00:00",1141,13.05,21194.82,2008.283
"2025-10-15 20:00:00",1142,13.04,21197.73,1952.82
"2025-10-15 21:00:00",1143,13.02,21201.05,1915.299
"2025-10-15 22:00:00",1144,13.01,21211.51,1893.114
"2025-10-15 23:00:00",1145,12.99,21211.51,1805.55
"2025-10-16 00:00:00",1146,12.98,21217.26,1784.172
"2025-10-16 01:00:00",1147,12.96,21214.38,1760.74
"2025-10-16 02:00:00",1148,12.94,21215.82,1725.385
"2025-10-16 03:00:00",1149,12.91,21217.26,1683.864
"2025-10-16 04:00:00",1150,12.89,21217.26,1636.588
"2025-10-16 05:00:00",1151,12.86,21215.82,1638.643
"2025-10-16 06:00:00",1152,12.83,21215.82,1576.156
"2025-10-16 07:00:00",1153,12.83,21214.38,1574.101
"2025-10-16 08:00:00",1154,13.65,21217.26,1796.505
"2025-10-16 09:00:00",1155,13.54,21205.37,2002.03
"2025-10-16 10:00:00",1156,13.65,21238.69,1849.915
"2025-10-16 11:00:00",1157,13.94,21247.04,1909.177
"2025-10-16 12:00:00",1158,14.24,21247.32,1919.754
"2025-10-16 13:00:00",1159,14.26,21248.76,1914.413
"2025-10-16 14:00:00",1160,13.8,21248.76,1937.83
"2025-10-16 15:00:00",1161,13.8,21247.32,1947.69
"2025-10-16 16:00:00",1162,13.78,21245.88,1949.333
"2025-10-16 17:00:00",1163,13.19,21245.98,1961.667
"2025-10-16 18:00:00",1164,13.08,21247.88,1955.136
"2025-10-16 19:00:00",1165,13.06,21248.74,1869.475
"2025-10-16 20:00:00",1166,13.05,21246.98,1884.111
"2025-10-16 21:00:00",1167,13.04,21246.74,1892.023
"2025-10-16 22:00:00",1168,13.02,21253.13,1817.094
"2025-10-16 23:00:00",1169,13,21257.4,1836.78
"2025-10-17 00:00:00",1170,12.98,21257.55,1787.05
"2025-10-17 01:00:00",1171,12.96,21257.55,1781.706
"2025-10-17 02:00:00",1172,12.95,21254.67,1767.729
"2025-10-17 03:00:00",1173,12.93,21256.11,1722.919
"2025-10-17 04:00:00",1174,12.9,21253.23,1704.008
"2025-10-17 05:00:00",1175,12.87,21254.67,1722.096
"2025-10-17 06:00:00",1176,12.85,21254.67,1669.065
"2025-10-17 07:00:00",1177,12.84,21253.23,1688.386
"2025-10-17 08:00:00",1178,13.66,21257.55,1886.125
"2025-10-17 09:00:00",1179,13.51,21247.24,2045.184
"2025-10-17 10:00:00",1180,13.64,21248.76,1839.234
"2025-10-17 11:00:00",1181,13.88,21247.32,1884.013
"2025-10-17 12:00:00",1182,14.25,21247.32,1881.137
"2025-10-17 13:00:00",1183,14.26,21247.32,1895.516
"2025-10-17 14:00:00",1184,13.79,21247.32,1866.759
"2025-10-17 15:00:00",1185,13.33,21247.32,1914.003
"2025-10-17 16:00:00",1186,13.77,21248.76,1923.862
"2025-10-17 17:00:00",1187,13.19,21247.96,1927.618
"2025-10-17 18:00:00",1188,13.07,21249.13,1904.716
"2025-10-17 19:00:00",1189,13.05,21247.78,1854.6
"2025-10-17 20:00:00",1190,13.04,21245.88,1820.87
"2025-10-17 21:00:00",1191,13.02,21256.42,1748.314
"2025-10-17 22:00:00",1192,13.01,21258.99,1736.074
"2025-10-17 23:00:00",1193,12.99,21257.55,1679.342
"2025-10-18 00:00:00",1194,12.98,21248.92,1618.91
"2025-10-18 01:00:00",1195,12.95,21254.67,1630.01
"2025-10-18 02:00:00",1196,12.94,21251.79,1570.812
"2025-10-18 03:00:00",1197,12.91,21253.23,1558.479
"2025-10-18 04:00:00",1198,12.88,21251.79,1496.403
"2025-10-18 05:00:00",1199,12.86,21251.79,1463.104
"2025-10-18 06:00:00",1200,12.83,21250.36,1349.64
"2025-10-18 07:00:00",1201,12.82,21251.79,1323.33
"2025-10-18 08:00:00",1202,13.79,21251.79,1533.813
"2025-10-18 09:00:00",1203,13.57,21252.03,1869.48
"2025-10-18 10:00:00",1204,13.78,21247.32,1588.224
"2025-10-18 11:00:00",1205,14.01,21247.59,1614.126
"2025-10-18 12:00:00",1206,14.25,21248.76,1607.532
"2025-10-18 13:00:00",1207,13.77,21247.32,1609.175
"2025-10-18 14:00:00",1208,13.16,21248.76,1641.219
"2025-10-18 15:00:00",1209,13.14,21245.88,1675.317
"2025-10-18 16:00:00",1210,13.24,21247.32,1721.74
"2025-10-18 17:00:00",1211,13.17,21247.1,1719.374
"2025-10-18 18:00:00",1212,13.07,21246.48,1727.129
"2025-10-18 19:00:00",1213,13.05,21250.25,1687.053
"2025-10-18 20:00:00",1214,13.04,21247.6,1630.259
"2025-10-18 21:00:00",1215,13.02,21253.83,1602.9
"2025-10-18 22:00:00",1216,13.01,21258.41,1595.023
"2025-10-18 23:00:00",1217,12.99,21258.99,1570.812
"2025-10-19 00:00:00",1218,12.97,21256.11,1488.592
"2025-10-19 01:00:00",1219,12.94,21256.11,1440.082
"2025-10-19 02:00:00",1220,12.91,21257.55,1380.884
"2025-10-19 03:00:00",1221,12.89,21254.67,1366.084
"2025-10-19 04:00:00",1222,12.86,21254.67,1357.04
"2025-10-19 05:00:00",1223,12.84,21254.67,1331.552
"2025-10-19 06:00:00",1224,12.83,21253.23,1275.642
"2025-10-19 07:00:00",1225,12.83,21253.23,1270.298
"2025-10-19 08:00:00",1226,13.62,21257.55,1578.212
"2025-10-19 09:00:00",1227,13.5,21248.24,1778.921
"2025-10-19 10:00:00",1228,13.68,21248.76,1547.142
"2025-10-19 11:00:00",1229,13.67,21247.32,1606.3
"2025-10-19 12:00:00",1230,13.78,21247.32,1584.526
"2025-10-19 13:00:00",1231,13.74,21248.76,1569.737
"2025-10-19 14:00:00",1232,13.32,21248.76,1662.993
"2025-10-19 15:00:00",1233,13.1,21247.32,1663.814
"2025-10-19 16:00:00",1234,13.07,21247.25,1637.217
"2025-10-19 17:00:00",1235,13.05,21246.99,1622.406
"2025-10-19 18:00:00",1236,13.04,21251.85,1658.528
"2025-10-19 19:00:00",1237,13.02,21256.33,1619.53
"2025-10-19 20:00:00",1238,13,21257.12,1542.415
"2025-10-19 21:00:00",1239,12.98,21257.55,1455.293
"2025-10-19 22:00:00",1240,12.96,21257.55,1441.726
"2025-10-19 23:00:00",1241,12.93,21257.55,1434.327
"2025-10-20 00:00:00",1242,12.9,21257.55,1473.792
"2025-10-20 01:00:00",1243,12.87,21257.55,1458.582
"2025-10-20 02:00:00",1244,12.85,21257.55,1459.815
"2025-10-20 03:00:00",1245,12.85,21257.55,1489.003
"2025-10-20 04:00:00",1246,12.85,21257.55,1486.125
"2025-10-20 05:00:00",1247,12.84,21257.55,1446.249
"2025-10-20 06:00:00",1248,12.84,21258.99,1477.492
"2025-10-20 07:00:00",1249,12.84,21254.67,1478.314
"2025-10-20 08:00:00",1250,13.48,21258.99,1710.586
"2025-10-20 09:00:00",1251,13.44,21250.72,1666.434
"2025-10-20 10:00:00",1252,13.74,21248.76,1540.158
"2025-10-20 11:00:00",1253,13.95,21248.42,1509.527
"2025-10-20 12:00:00",1254,14.14,21241.69,1563.584
"2025-10-20 13:00:00",1255,13.76,21245.94,1631.775
"2025-10-20 14:00:00",1256,13.75,21248.76,1594.797
"2025-10-20 15:00:00",1257,14.24,21247.32,1650.257
"2025-10-20 16:00:00",1258,13.38,21247.21,1629.407
"2025-10-20 17:00:00",1259,13.19,21247.42,1691.873
"2025-10-20 18:00:00",1260,13.08,21247.48,1653.668
"2025-10-20 19:00:00",1261,13.06,21246.3,1626.051
"2025-10-20 20:00:00",1262,13.04,21250.45,1599.249
"2025-10-20 21:00:00",1263,13.03,21258.18,1529.233
"2025-10-20 22:00:00",1264,13.02,21257.55,1504.214
"2025-10-20 23:00:00",1265,13,21257.55,1409.661
"2025-10-21 00:00:00",1266,12.99,21250.36,1392.806
"2025-10-21 01:00:00",1267,12.97,21257.55,1386.228
"2025-10-21 02:00:00",1268,12.96,21254.67,1344.296
"2025-10-21 03:00:00",1269,12.94,21254.67,1313.052
"2025-10-21 04:00:00",1270,12.92,21253.23,1287.975
"2025-10-21 05:00:00",1271,12.89,21254.67,1304.419
"2025-10-21 06:00:00",1272,12.87,21251.79,1260.02
"2025-10-21 07:00:00",1273,12.84,21251.79,1234.121
"2025-10-21 08:00:00",1274,13.6,21251.79,1516.135
"2025-10-21 09:00:00",1275,13.53,21246.65,1559.523
"2025-10-21 10:00:00",1276,13.63,21248.84,1439.924
"2025-10-21 11:00:00",1277,13.71,21248.58,1483.964
"2025-10-21 12:00:00",1278,14.19,21247.32,1476.481
"2025-10-21 13:00:00",1279,13.76,21245.88,1522.904
"2025-10-21 14:00:00",1280,13.75,21248.76,1547.142
"2025-10-21 15:00:00",1281,13.15,21244.44,1600.959
"2025-10-21 16:00:00",1282,14.25,21245.88,1680.247
"2025-10-21 17:00:00",1283,13.17,21247.32,1693.804
"2025-10-21 18:00:00",1284,13.07,21246.37,1728.764
"2025-10-21 19:00:00",1285,13.06,21249.1,1721.179
"2025-10-21 20:00:00",1286,13.04,21246.8,1628.965
"2025-10-21 21:00:00",1287,13.03,21253.97,1601.98
"2025-10-21 22:00:00",1288,13.01,21257.23,1499.258
"2025-10-21 23:00:00",1289,13,21257.55,1456.115
"2025-10-22 00:00:00",1290,12.98,21254.67,1428.16
"2025-10-22 01:00:00",1291,12.96,21254.67,1357.862
"2025-10-22 02:00:00",1292,12.94,21251.79,1292.086
"2025-10-22 03:00:00",1293,12.91,21253.23,1275.642
"2025-10-22 04:00:00",1294,12.88,21254.67,1278.931
"2025-10-22 05:00:00",1295,12.86,21254.67,1237.821
"2025-10-22 06:00:00",1296,12.84,21253.23,1220.966
"2025-10-22 07:00:00",1297,12.82,21251.79,1217.266
"2025-10-22 08:00:00",1298,13.44,21251.79,1430.216
"2025-10-22 09:00:00",1299,13.53,21246.58,1702.076
"2025-10-22 10:00:00",1300,13.64,21248.76,1440.74
"2025-10-22 11:00:00",1301,14.12,21247.3,1418.24
"2025-10-22 12:00:00",1302,14.08,21250.19,1431.702
"2025-10-22 13:00:00",1303,13.74,21247.32,1459.227
"2025-10-22 14:00:00",1304,13.74,21247.32,1523.725
"2025-10-22 15:00:00",1305,13.76,21245.88,1600.548
"2025-10-22 16:00:00",1306,13.75,21244.44,1604.656
"2025-10-22 17:00:00",1307,13.18,21245.88,1644.917
"2025-10-22 18:00:00",1308,13.08,21248.15,1644.57
"2025-10-22 19:00:00",1309,13.06,21249.79,1652.205
"2025-10-22 20:00:00",1310,13.05,21245.47,1602.27
"2025-10-22 21:00:00",1311,13.03,21252.49,1478.785
"2025-10-22 22:00:00",1312,13.01,21257.55,1430.216
"2025-10-22 23:00:00",1313,13,21256.11,1397.739
"2025-10-23 00:00:00",1314,12.98,21254.67,1318.397
"2025-10-23 01:00:00",1315,12.96,21254.67,1262.898
"2025-10-23 02:00:00",1316,12.94,21251.79,1248.921
"2025-10-23 03:00:00",1317,12.91,21251.79,1173.689
"2025-10-23 04:00:00",1318,12.88,21251.79,1132.579
"2025-10-23 05:00:00",1319,12.85,21250.36,1097.225
"2025-10-23 06:00:00",1320,12.83,21248.92,1105.447
"2025-10-23 07:00:00",1321,12.81,21249.2,1046.263
"2025-10-23 08:00:00",1322,13.56,21250.36,1296.609
"2025-10-23 09:00:00",1323,13.6,21255.45,1554.52
"2025-10-23 10:00:00",1324,13.74,21246.89,1433.824
"2025-10-23 11:00:00",1325,14,21248.8,1394.604
"2025-10-23 12:00:00",1326,14.04,21248.1,1346.302
"2025-10-23 13:00:00",1327,13.73,21249.22,1268.224
"2025-10-23 14:00:00",1328,13.74,21245.88,1282.164
"2025-10-23 15:00:00",1329,13.69,21243.3,1411.687
"2025-10-23 16:00:00",1330,13.71,21245.31,1486.812
"2025-10-23 17:00:00",1331,13.23,21243.41,1522.214
"2025-10-23 18:00:00",1332,13.09,21242.35,1463.488
"2025-10-23 19:00:00",1333,13.06,21253.23,1394.45
"2025-10-23 20:00:00",1334,13.04,21253.23,1370.606
"2025-10-23 21:00:00",1335,13.03,21250.36,1267.42
"2025-10-23 22:00:00",1336,13.01,21251.79,1248.51
"2025-10-23 23:00:00",1337,12.99,21250.36,1174.512
"2025-10-24 00:00:00",1338,12.97,21247.48,1126.824
"2025-10-24 01:00:00",1339,12.94,21247.48,1105.858
"2025-10-24 02:00:00",1340,12.92,21246.04,1054.059
"2025-10-24 03:00:00",1341,12.89,21247.4,1002.05
"2025-10-24 04:00:00",1342,12.86,21251.88,1010.007
"2025-10-24 05:00:00",1343,12.83,21251.88,984.5099
"2025-10-24 06:00:00",1344,12.79,21250.67,980.4081
"2025-10-24 07:00:00",1345,12.78,21249.78,942.6617
"2025-10-24 08:00:00",1346,12.94,21248.06,991.1127
"2025-10-24 09:00:00",1347,13.7,21251.8,1436.794
"2025-10-24 10:00:00",1348,13.72,21241.96,1304.138
"2025-10-24 11:00:00",1349,13.97,21244.07,1365.177
"2025-10-24 12:00:00",1350,13.58,21241.57,1360.63
"2025-10-24 13:00:00",1351,13.73,21234.38,1136.323
"2025-10-24 14:00:00",1352,13.71,21225.75,1270.25
"2025-10-24 15:00:00",1353,14.24,21139.48,1534.406
"2025-10-24 16:00:00",1354,14.25,21072.14,1233.702
"2025-10-24 17:00:00",1355,13.18,21247.27,1663.512
"2025-10-24 18:00:00",1356,13.09,21234.61,1288.926
"2025-10-24 19:00:00",1357,13.06,21248.93,1221.538
"2025-10-24 20:00:00",1358,13.04,21257.55,1173.689
"2025-10-24 21:00:00",1359,13.03,21257.55,1106.269
"2025-10-24 22:00:00",1360,13.01,21254.67,1075.848
"2025-10-24 23:00:00",1361,12.99,21253.23,1056.526
"2025-10-25 00:00:00",1362,12.97,21247.48,1003.083
"2025-10-25 01:00:00",1363,12.94,21251.79,1001.028
"2025-10-25 02:00:00",1364,12.92,21251.79,1001.028
"2025-10-25 03:00:00",1365,12.89,21251.79,982.1171
"2025-10-25 04:00:00",1366,12.86,21251.79,979.6505
"2025-10-25 05:00:00",1367,12.83,21251.79,1011.716
"2025-10-25 06:00:00",1368,12.81,21248.92,1020.76
"2025-10-25 07:00:00",1369,12.8,21247.48,1027.338
"2025-10-25 08:00:00",1370,13.5,21253.23,1311.819
"2025-10-25 09:00:00",1371,13.55,21241.11,1289.208
"2025-10-25 10:00:00",1372,13.6,21247.32,1116.193
"2025-10-25 11:00:00",1373,14.14,21245.88,1105.512
"2025-10-25 12:00:00",1374,14.04,21248.76,1154.81
"2025-10-25 13:00:00",1375,13.8,21245.88,1187.265
"2025-10-25 14:00:00",1376,13.78,21247.32,1264.088
"2025-10-25 15:00:00",1377,13.77,21247.32,1323.246
"2025-10-25 16:00:00",1378,13.82,21247.33,1365.561
"2025-10-25 17:00:00",1379,13.18,21247.32,1414.858
"2025-10-25 18:00:00",1380,13.08,21246.92,1435.881
"2025-10-25 19:00:00",1381,13.06,21248.26,1416.66
"2025-10-25 20:00:00",1382,13.05,21246.84,1424.372
"2025-10-25 21:00:00",1383,13.04,21236.14,1391.052
"2025-10-25 22:00:00",1384,13.02,21248.8,1357.714
"2025-10-25 23:00:00",1385,13,21254.17,1364.131
"2025-10-26 00:00:00",1386,12.99,21257.17,1351.261
"2025-10-26 01:00:00",1387,12.97,21258.98,1350.873
"2025-10-26 02:00:00",1388,12.96,21257.55,1304.008
"2025-10-26 03:00:00",1389,12.93,21254.67,1298.253
"2025-10-26 04:00:00",1390,12.91,21254.67,1288.797
"2025-10-26 05:00:00",1391,12.89,21254.67,1328.674
"2025-10-26 06:00:00",1392,12.86,21256.11,1317.985
"2025-10-26 07:00:00",1393,12.85,21254.67,1317.985
"2025-10-26 08:00:00",1394,13.27,21257.55,1539.568
"2025-10-26 09:00:00",1395,13.35,21251.38,1646.798
"2025-10-26 10:00:00",1396,13.49,21247.29,1824.976
"2025-10-26 11:00:00",1397,14.01,21250.52,1916.216
"2025-10-26 12:00:00",1398,13.53,21247.32,1759.946
"2025-10-26 13:00:00",1399,13.74,21245.88,1662.582
"2025-10-26 14:00:00",1400,13.56,21245.88,1688.874
"2025-10-26 15:00:00",1401,13.76,21247.32,1704.485
"2025-10-26 16:00:00",1402,13.34,21245.88,1714.756
"2025-10-26 17:00:00",1403,13.11,21248.76,1743.924
"2025-10-26 18:00:00",1404,13.07,21246.12,1754.625
"2025-10-26 19:00:00",1405,13.06,21246.83,1727.157
"2025-10-26 20:00:00",1406,13.05,21248.7,1698.959
"2025-10-26 21:00:00",1407,13.04,21248.16,1668.923
"2025-10-26 22:00:00",1408,13.02,21247.35,1661.053
"2025-10-26 23:00:00",1409,13,21237.39,1607.953
"2025-10-27 00:00:00",1410,12.99,21244.98,1579.226
"2025-10-27 01:00:00",1411,12.96,21243.84,1649.912
"2025-10-27 02:00:00",1412,12.94,21246.45,1629.87
"2025-10-27 03:00:00",1413,12.91,21247.64,1612.185
"2025-10-27 04:00:00",1414,12.89,21244.34,1655.292
"2025-10-27 05:00:00",1415,12.87,21243.54,1654.818
"2025-10-27 06:00:00",1416,12.87,21243.74,1656.477
"2025-10-27 07:00:00",1417,12.86,21245.81,1660.635
"2025-10-27 08:00:00",1418,12.88,21248.29,1753.161
"2025-10-27 09:00:00",1419,13.13,21243.21,1928.811
"2025-10-27 10:00:00",1420,13.57,21240.22,2146.946
"2025-10-27 11:00:00",1421,13.4,21245.88,2185.143
"2025-10-27 12:00:00",1422,13.41,21245.88,2051.627
"2025-10-27 13:00:00",1423,13.49,21246.27,2036.875
"2025-10-27 14:00:00",1424,13.31,21244.44,2075.043
"2025-10-27 15:00:00",1425,13.17,21243.77,2110.45
"2025-10-27 16:00:00",1426,13.07,21245.7,2075.307
"2025-10-27 17:00:00",1427,13.14,21245.28,2062.939
"2025-10-27 18:00:00",1428,13.03,21247.1,2043.666
"2025-10-27 19:00:00",1429,13.02,21246.98,1945.046
"2025-10-27 20:00:00",1430,13,21243.21,1933.872
"2025-10-27 21:00:00",1431,12.97,21243.49,1856.371
"2025-10-27 22:00:00",1432,12.93,21248.25,1822.141
"2025-10-27 23:00:00",1433,12.9,21244.76,1857.43
"2025-10-28 00:00:00",1434,12.87,21246.54,1915.402
"2025-10-28 01:00:00",1435,12.86,21239.4,1932.685
"2025-10-28 02:00:00",1436,12.86,21240.81,1980.477
"2025-10-28 03:00:00",1437,12.86,21240.8,1921.308
"2025-10-28 04:00:00",1438,12.86,21240.43,2049.196
"2025-10-28 05:00:00",1439,12.86,21244.24,2048.742
"2025-10-28 06:00:00",1440,12.85,21233.83,1890.174
"2025-10-28 07:00:00",1441,12.85,21240.26,1798.147
"2025-10-28 08:00:00",1442,12.86,21234.53,1693.73
"2025-10-28 09:00:00",1443,13.02,21225.89,1695.375
"2025-10-28 10:00:00",1444,13.6,21201.43,1673.176
"2025-10-28 11:00:00",1445,13.65,21106.47,1747.173
"2025-10-28 12:00:00",1446,13.49,20657.55,1723.741
"2025-10-28 13:00:00",1447,13.46,20844.6,1675.231
"2025-10-28 14:00:00",1448,13.39,20889.21,1633.71
"2025-10-28 15:00:00",1449,13.27,21080.57,1664.542
"2025-10-28 16:00:00",1450,13.11,21077.69,1576.156
"2025-10-28 17:00:00",1451,13.05,21086.33,1526.824
"2025-10-28 18:00:00",1452,13.02,21152.51,1514.491
"2025-10-28 19:00:00",1453,13,21130.93,1457.348
"2025-10-28 20:00:00",1454,12.98,21132.37,1440.082
"2025-10-28 21:00:00",1455,12.94,21145.32,1434.738
"2025-10-28 22:00:00",1456,12.89,21133.81,1412.538
"2025-10-28 23:00:00",1457,12.85,21176.97,1460.226
"2025-10-29 00:00:00",1458,12.83,21148.2,1403.494
"2025-10-29 01:00:00",1459,12.82,21133.81,1317.163
"2025-10-29 02:00:00",1460,12.82,21141,1364.44
"2025-10-29 03:00:00",1461,12.82,21148.2,1316.752
"2025-10-29 04:00:00",1462,12.81,21164.02,1304.419
"2025-10-29 05:00:00",1463,12.81,21241.72,1384.995
"2025-10-29 06:00:00",1464,12.81,21240.28,1355.807
"2025-10-29 07:00:00",1465,12.81,21238.84,1311.819
"2025-10-29 08:00:00",1466,12.9,21234.53,1333.196
"2025-10-29 09:00:00",1467,13.47,21234.53,1463.515
"2025-10-29 10:00:00",1468,13.79,21224.46,1559.301
"2025-10-29 11:00:00",1469,14.02,21201.43,1760.329
"2025-10-29 12:00:00",1470,14.17,21255.9,1954.627
"2025-10-29 13:00:00",1471,13.76,21247.12,2026.412
"2025-10-29 14:00:00",1472,13.75,21237.29,1856.332
"2025-10-29 15:00:00",1473,13.76,21245.61,1857.412
"2025-10-29 16:00:00",1474,13.46,21248.16,1821.23
"2025-10-29 17:00:00",1475,13.17,21240.19,1854.28
"2025-10-29 18:00:00",1476,13.09,21252.06,1877.418
"2025-10-29 19:00:00",1477,13.07,21255.49,1894.164
"2025-10-29 20:00:00",1478,13.06,21255.99,1927.916
"2025-10-29 21:00:00",1479,13.05,21256.87,1942.383
"2025-10-29 22:00:00",1480,13.04,21257.31,1927.213
"2025-10-29 23:00:00",1481,13.02,21257.55,1745.529
"2025-10-30 00:00:00",1482,13.01,21257.55,1567.934
"2025-10-30 01:00:00",1483,13,21250.36,1580.678
"2025-10-30 02:00:00",1484,12.99,21254.67,1410.894
"2025-10-30 03:00:00",1485,12.97,21253.23,1327.03
"2025-10-30 04:00:00",1486,12.95,21251.79,1233.299
"2025-10-30 05:00:00",1487,12.93,21251.79,1156.423
"2025-10-30 06:00:00",1488,12.9,21249.9,1100.154
"2025-10-30 07:00:00",1489,12.87,21256.18,1051.13
"2025-10-30 08:00:00",1490,13.55,21251.89,1377.19
"2025-10-30 09:00:00",1491,13.59,21253.9,1407.995
"2025-10-30 10:00:00",1492,13.78,21246.59,1128.556
"2025-10-30 11:00:00",1493,14.21,21258.72,1096.8
"2025-10-30 12:00:00",1494,14.23,21237.98,1137.184
"2025-10-30 13:00:00",1495,13.78,21248.01,1188.286
"2025-10-30 14:00:00",1496,13.79,21247.59,1160.244
"2025-10-30 15:00:00",1497,13.77,21254.75,1228.615
"2025-10-30 16:00:00",1498,13.78,21256.81,1285.788
"2025-10-30 17:00:00",1499,13.16,21257.55,1287.975
"2025-10-30 18:00:00",1500,13.07,21257.55,1241.521
"2025-10-30 19:00:00",1501,13.05,21256.11,1162.179
"2025-10-30 20:00:00",1502,13.03,21254.67,1155.19
"2025-10-30 21:00:00",1503,13.02,21253.23,1070.092
"2025-10-30 22:00:00",1504,13.01,21251.79,1028.571
"2025-10-30 23:00:00",1505,12.99,21251.79,1019.116
"2025-10-31 00:00:00",1506,12.97,21251.79,987.4614
"2025-10-31 01:00:00",1507,12.96,21251.79,957.8622
"2025-10-31 02:00:00",1508,12.94,21249.35,901.6211
"2025-10-31 03:00:00",1509,12.92,21256.2,886.6345
"2025-10-31 04:00:00",1510,12.89,21250.44,886.2234
"2025-10-31 05:00:00",1511,12.86,21256.2,826.1821
"2025-10-31 06:00:00",1512,12.84,21258.91,798.0164
"2025-10-31 07:00:00",1513,12.82,21260.61,789.4411
"2025-10-31 08:00:00",1514,13.64,21254.84,1133.794
"2025-10-31 09:00:00",1515,13.7,21260.44,1175.334
"2025-10-31 09:10:50",1516,11.12,1881.563,581.9777
"2025-10-31 09:11:00",1517,13.68,21255.34,1149.159
"2025-10-31 09:11:10",1518,13.68,21255.34,1121.211
"2025-10-31 09:11:20",1519,13.68,21252.46,1119.567
"2025-10-31 10:00:00",1520,13.9,1321.434,271.9694
"2025-10-31 11:00:00",1521,13.26,21257.55,825.4881
"2025-10-31 12:00:00",1522,13.15,21252.11,857.1602
"2025-10-31 13:00:00",1523,13.11,21256.41,951.4514
"2025-10-31 14:00:00",1524,13.09,21255.17,978.5863
"2025-10-31 15:00:00",1525,13.49,21259.7,1109.52
"2025-10-31 16:00:00",1526,13.41,21258.91,1095.165
"2025-10-31 17:00:00",1527,13.13,21258.99,1081.192
"2025-10-31 18:00:00",1528,13.01,21257.55,1073.381
"2025-10-31 19:00:00",1529,12.99,21250.36,977.595
"2025-10-31 20:00:00",1530,12.96,21244.6,932.7851
"2025-10-31 21:00:00",1531,12.93,21248.92,882.6309
"2025-10-31 22:00:00",1532,12.88,21250.36,807.3997
"2025-10-31 23:00:00",1533,12.84,21252.99,780.0054
"2025-11-01 00:00:00",1534,12.81,21254.76,734.0644
"2025-11-01 01:00:00",1535,12.8,21253.63,715.98
"2025-11-01 02:00:00",1536,12.78,21260.44,679.1855
"2025-11-01 03:00:00",1537,12.77,21259.16,680.425
"2025-11-01 04:00:00",1538,12.76,21257.72,648.3373
"2025-11-01 05:00:00",1539,12.75,21257.72,624.8885
"2025-11-01 06:00:00",1540,12.74,21254.85,614.604
"2025-11-01 07:00:00",1541,12.73,21254.85,571.4089
"2025-11-01 08:00:00",1542,13.64,21260.61,914.9125
"2025-11-01 09:00:00",1543,13.8,21256.12,902.364
"2025-11-01 10:00:00",1544,13.93,21253.65,613.5347
"2025-11-01 11:00:00",1545,13.53,21258.99,720.6577
"2025-11-01 12:00:00",1546,13.16,21248.91,721.8619
"2025-11-01 13:00:00",1547,13.12,21248.63,834.0126
"2025-11-01 14:00:00",1548,13.1,21246.58,830.2913
"2025-11-01 15:00:00",1549,13.09,21252.87,887.6595
"2025-11-01 16:00:00",1550,13.35,21252.75,933.2704
"2025-11-01 17:00:00",1551,13.1,21259.6,925.7601
"2025-11-01 18:00:00",1552,13.01,21257.55,910.5857
"2025-11-01 19:00:00",1553,12.98,21256.11,893.3195
"2025-11-01 20:00:00",1554,12.94,21254.67,855.0873
"2025-11-01 21:00:00",1555,12.88,21254.67,814.3884
"2025-11-01 22:00:00",1556,12.83,21251.79,763.0009
"2025-11-01 23:00:00",1557,12.8,21251.79,692.7029
"2025-11-02 00:00:00",1558,12.78,21251.8,682.0145
"2025-11-02 01:00:00",1559,12.78,21250.57,669.3677
"2025-11-02 02:00:00",1560,12.77,21255.64,641.5184
"2025-11-02 03:00:00",1561,12.76,21251.88,588.8965
"2025-11-02 04:00:00",1562,12.76,21254.75,565.4555
"2025-11-02 05:00:00",1563,12.75,21258.17,578.6691
"2025-11-02 06:00:00",1564,12.74,21259.46,539.7033
"2025-11-02 07:00:00",1565,12.74,21260.61,514.6382
"2025-11-02 08:00:00",1566,13.51,21251.95,866.4864
"2025-11-02 09:00:00",1567,13.67,21260.44,952.9293
"2025-11-02 10:00:00",1568,13.49,21249.12,583.0007
"2025-11-02 11:00:00",1569,13.7,21255.14,706.0936
"2025-11-02 12:00:00",1570,13.72,21248.83,670.9142
"2025-11-02 13:00:00",1571,13.21,21250.13,738.749
"2025-11-02 14:00:00",1572,13.14,21248.56,799.9102
"2025-11-02 15:00:00",1573,13.11,21250.04,851.3824
"2025-11-02 16:00:00",1574,13.1,21246.75,910.0001
"2025-11-02 17:00:00",1575,13.08,21243.23,922.3594
"2025-11-02 18:00:00",1576,13.04,21254.54,932.5269
"2025-11-02 19:00:00",1577,13.02,21258.98,949.6398
"2025-11-02 20:00:00",1578,13,21258.99,941.8293
"2025-11-02 21:00:00",1579,12.97,21253.23,950.4624
