ID,Date,Q_summ,pred,rel
3,2021-06-22,187.12749641382376,189.5123717299079,0.012744654643431413
5,2022-11-11,155,198.52935256501118,0.2808345326774915
5,2022-11-12,123,105.89494992199857,0.13906544778862948
5,2022-11-13,98,71.5278461661539,0.27012401871271524
6a,2021-05-22,0.00573288865494647,0.005645137959854436,0.015306540973252677
6a,2021-06-07,0.5714082638248167,0.594360319344306,0.040167524644911315
6a,2021-06-14,0.034970772283107,0.035371584352238174,0.011461344516111527
6a,2021-06-22,27.236771192172384,27.743926380577186,0.018620238971297526
6a,2021-07-09,780.0059630413567,772.0154162092214,0.010244212494195618
6a,2021-10-27,2.575907016574376e-6,1.750110059389071e-6,0.3205849247941831
6a,2021-10-28,5.229059676000436,5.286035618515314,0.010896020708345899
6a,2021-12-08,7.608805514451459,7.746902087261367,0.018149573221134516
6a,2022-04-14,5.5664971615289085,5.658727666530167,0.016568858714000698
6a,2022-04-28,0.06487540687490317,0.0655470421722111,0.010352694952696348
6a,2022-04-29,5.698840619810832e-4,5.806351996744111e-4,0.018865482315742994
6a,2022-06-02,0.02311871960346995,0.023398781167248976,0.012114060319196478
6a,2022-07-08,8.258311029825773e-4,8.398546011993256e-4,0.01698107296528422
6a,2022-07-13,0.05918306023894771,0.05979234032356933,0.010294839134064556
6a,2022-07-14,6.128994951364035e-5,6.259598207323055e-5,0.021309081993933398
6a,2022-07-15,0.07297935879673954,0.07372262415372474,0.010184596977007212
6a,2022-07-16,0.03197085679953213,0.0323614539457203,0.012217287407633327
6a,2022-07-17,0.00845449256728727,0.008577610345833677,0.014562408987475253
6a,2022-08-12,0.0119127110921406,0.012068500222732816,0.013077554671412918
6a,2022-08-17,0.00733924561603413,0.00744145968642389,0.013927054051229949
6a,2022-08-18,0.00201460668514825,0.002049140893571422,0.017141910963444636
6a,2022-08-19,1.7135580128176463e-6,1.7619839185136915e-6,0.028260441335404368
6a,2022-08-25,0.00479236347860473,0.004853843024523114,0.012828648367941285
6a,2022-10-07,0.04837997818062534,0.0489113410857745,0.010983115849398184
6a,2022-10-08,9.63025888880756e-4,9.803257409582624e-4,0.017964057121675737
6a,2022-11-20,0.08504685020255415,0.08589918323851792,0.010021923609560945
6a,2022-11-21,0.00538942544020342,0.005465133405316162,0.014047502085840952
6a,2023-03-21,0.00804910340725286,0.00815337243168722,0.012954116646135425
7,2021-06-21,4.274906340154091,4.31785607647289,0.010046942061717965
7,2021-06-22,90.52518893441146,92.64583957032637,0.02342608351197583
7,2021-10-28,3.564823530216224,3.6012790990277552,0.010226472222965867
7,2021-12-08,7.415562348186461,7.521048000986622,0.014224902690752486
7,2022-04-14,4.727004547980187,4.782454043073759,0.011730366351617944
9,2021-06-09,0.32289531531751686,0.31901304776123596,0.012023300965092368
9,2021-06-10,0.1831946280394193,0.18135810094686936,0.010025005166389298
9,2021-06-22,84.35851778933568,86.09008273388835,0.020526260891363973
9,2022-08-03,17.53541078542271,17.808880235110294,0.015595269083454955
9,2023-01-27,5.609521825400667e-4,0,1
9,2023-03-14,0.01204319944000601,0,1
13,2021-04-17,0.04730433459316696,0.04792380688738088,0.013095465765274749
13,2021-05-03,8.829167943699943,8.73392676869399,0.010787106510292617
13,2021-05-27,0.00226815089255826,0.0015219629803369446,0.3289851282247302
13,2021-06-12,0.00748694903328344,0.007590129279931964,0.013781347540878595
13,2021-06-21,10.871666516763275,11.0403965776279,0.015520165248304534
13,2021-06-22,137.09682990044612,140.00241234037716,0.02119365153841229
13,2021-07-27,71.63852645851281,72.5741439869057,0.013060256465977358
13,2021-09-02,2.3675615543011697,2.4178408728668823,0.02123675241911653
13,2021-10-25,0.6012337303723349,0.5869729535456786,0.0237191895701274
13,2021-10-28,0.02222105243358664,0.022533985091545673,0.014082710928940608
13,2021-10-31,0.4619253027623354,0.4678086079514849,0.01273648608111968
13,2021-11-04,0.3960028846424972,0.40088866226708414,0.012337732410706279
13,2021-11-22,0.3100618857120618,0.2846169365841837,0.082064098492607
13,2021-11-23,2.304518906062905,2.3312392018336885,0.011594739231900287
13,2021-12-08,0.00821210114105169,0.010071951269543251,0.22647676843558423
13,2021-12-09,2.7878435122330214,2.8774935711020975,0.032157493229333985
13,2022-01-26,1.8508573329485745,1.910655975832626,0.03230861818441036
13,2022-03-14,15.892130712433849,15.652181083004423,0.015098644339848713
13,2022-03-24,12.98778089235563,13.118183736379871,0.010040425312456077
13,2022-04-13,0,0.030353458951227392,30353.458951227392
13,2022-04-14,18.901249331746452,19.19619044548222,0.015604318453192689
13,2022-07-14,3.169804926236628,3.2151043356961506,0.014290913956432245
13,2022-08-03,7.773888586419531,7.905393096166046,0.01691618143026188
13,2022-09-29,3.5334340704872425,3.489282129228517,0.012495476179250497
15,2021-06-21,4.228291018676034,4.302400741784388,0.017527110310292648
15,2021-06-22,72.14260992702398,73.73753093385942,0.022107891694641772
15,2021-10-28,0.06560738760919889,0.06630938433740367,0.010699964650114444
15,2021-11-05,0.1356243721861536,0.1370665390359112,0.01063353751623728
15,2021-12-08,1.967752994351664,2.003654112870132,0.018244728185661637
15,2022-05-21,14.344827303676338,14.518541667449501,0.012109895790006688
