OID_,OBJECTID,OBJECTID_overlay,Id,gridcode,Shape_Length_overlay,Shape_Area_overlay,SHAPE_Length,SHAPE_Area
50,9,5,5,2,32060.457656609924015,18214181.266230985522270,694.602023666573814,25935.575250164551107
51,21,5,5,2,32060.457656609924015,18214181.266230985522270,223.398092097372682,3036.502865448884677
52,302,5,5,2,32060.457656609924015,18214181.266230985522270,949.669872269460711,34147.750062593338953
53,235,5,5,2,32060.457656609924015,18214181.266230985522270,232.599335014273038,3108.154016843043792
54,98,5,5,2,32060.457656609924015,18214181.266230985522270,285.915619569852026,4302.704402780979763
55,144,5,5,2,32060.457656609924015,18214181.266230985522270,229.645949317044796,2675.503691917016567
56,30,5,5,2,32060.457656609924015,18214181.266230985522270,178.414872654825814,1869.033844501276917
57,288,5,5,2,32060.457656609924015,18214181.266230985522270,137.311875645562225,1173.526021311655995
58,56,5,5,2,32060.457656609924015,18214181.266230985522270,275.949528469692495,4043.758462090106605
59,161,5,5,2,32060.457656609924015,18214181.266230985522270,550.171367680127560,14459.624936510659609
60,280,5,5,2,32060.457656609924015,18214181.266230985522270,303.963599889033333,4782.660649110813210
61,237,5,5,2,32060.457656609924015,18214181.266230985522270,204.666668513368222,1784.250876150991417
62,5,5,5,2,32060.457656609924015,18214181.266230985522270,453.957634046228407,7444.636822535074316
63,79,5,5,2,32060.457656609924015,18214181.266230985522270,239.240754080378025,3560.410421902636699
64,246,5,5,2,32060.457656609924015,18214181.266230985522270,131.432694975995787,1017.562118966743469
65,127,5,5,2,32060.457656609924015,18214181.266230985522270,267.686734587181832,3724.532329591030702
66,105,5,5,2,32060.457656609924015,18214181.266230985522270,405.288641957918912,7461.088330113953816
67,229,5,5,2,32060.457656609924015,18214181.266230985522270,1786.613275544582621,35004.513385139522143
68,275,5,5,2,32060.457656609924015,18214181.266230985522270,944.588959075190019,21693.313640970780398
69,271,5,5,2,32060.457656609924015,18214181.266230985522270,587.530767597191698,18584.121826743059501
70,195,5,5,2,32060.457656609924015,18214181.266230985522270,140.448156772645859,1241.084770867485076
71,115,5,5,2,32060.457656609924015,18214181.266230985522270,162.203421107605607,1560.993326937957818
72,276,5,5,2,32060.457656609924015,18214181.266230985522270,155.277548845485939,1365.471671211782450
73,25,5,5,2,32060.457656609924015,18214181.266230985522270,230.501117605445017,2763.012466755485548
74,243,5,5,2,32060.457656609924015,18214181.266230985522270,342.502828699924180,4963.016392720024669
75,346,5,5,2,32060.457656609924015,18214181.266230985522270,539.996139922258749,13602.394481582985463
76,134,5,5,2,32060.457656609924015,18214181.266230985522270,1946.166087798243552,117874.202503059816081
77,239,5,5,2,32060.457656609924015,18214181.266230985522270,384.157756986485253,9087.775105152482865
78,244,5,5,2,32060.457656609924015,18214181.266230985522270,461.407114030828325,8158.121346791588621
79,300,5,5,2,32060.457656609924015,18214181.266230985522270,474.426874851857633,10488.862790910414333
80,60,5,5,2,32060.457656609924015,18214181.266230985522270,162.569140638053000,1561.122660030923498
81,324,5,5,2,32060.457656609924015,18214181.266230985522270,46.252463881956324,27.446900839221495
82,175,5,5,2,32060.457656609924015,18214181.266230985522270,702.399718599039375,18034.531758592460392
83,286,5,5,2,32060.457656609924015,18214181.266230985522270,196.690856118054171,2334.160535753074328
84,64,5,5,2,32060.457656609924015,18214181.266230985522270,108.483651299386395,753.142797441753032
85,394,5,5,2,32060.457656609924015,18214181.266230985522270,429.467151944300326,10369.300362362502710
86,44,5,5,2,32060.457656609924015,18214181.266230985522270,350.277169230101833,7048.811415422570462
87,136,5,5,2,32060.457656609924015,18214181.266230985522270,983.550486384158035,27052.715316281144624
88,347,5,5,2,32060.457656609924015,18214181.266230985522270,174.137997514790470,1805.902630668688289
89,114,5,5,2,32060.457656609924015,18214181.266230985522270,239.875936668990420,3404.679441812096684
90,333,5,5,2,32060.457656609924015,18214181.266230985522270,375.017828944273560,5710.197302214387491
91,292,5,5,2,32060.457656609924015,18214181.266230985522270,1718.549384518299576,81383.236280611250550
92,39,5,5,2,32060.457656609924015,18214181.266230985522270,519.496283103498172,8619.065245731993855
93,106,5,5,2,32060.457656609924015,18214181.266230985522270,782.441348432069617,27319.501364545500110
94,102,5,5,2,32060.457656609924015,18214181.266230985522270,297.483846733767791,5371.484621156612775
95,68,5,5,2,32060.457656609924015,18214181.266230985522270,311.758734100141680,5588.609712926508109
96,6,5,5,2,32060.457656609924015,18214181.266230985522270,834.640879483542676,19116.587451889779913
97,225,5,5,2,32060.457656609924015,18214181.266230985522270,240.703698089907761,3308.059643580736974
98,308,5,5,2,32060.457656609924015,18214181.266230985522270,342.346800382847277,6167.808157569174909
99,214,5,5,2,32060.457656609924015,18214181.266230985522270,150.999829890450371,1023.340859920186404
100,249,5,5,2,32060.457656609924015,18214181.266230985522270,2231.106026947206828,142576.447519463807112
101,131,5,5,2,32060.457656609924015,18214181.266230985522270,312.743841003910404,5613.086377302922301
102,319,5,5,2,32060.457656609924015,18214181.266230985522270,244.501503672569669,3643.013730150216816
103,107,5,5,2,32060.457656609924015,18214181.266230985522270,315.817275139041953,5736.463019413668007
104,135,5,5,2,32060.457656609924015,18214181.266230985522270,288.686852544385033,4481.125462147747385
105,238,5,5,2,32060.457656609924015,18214181.266230985522270,1051.841573377142140,32740.974039338012517
106,150,5,5,2,32060.457656609924015,18214181.266230985522270,145.275496452476375,1296.466356466560001
107,19,5,5,2,32060.457656609924015,18214181.266230985522270,170.292880200893165,1840.994315261248175
108,318,5,5,2,32060.457656609924015,18214181.266230985522270,186.846286173769727,1507.250015889617771
109,8,5,5,2,32060.457656609924015,18214181.266230985522270,150.878546603923269,1418.302793470276583
110,206,5,5,2,32060.457656609924015,18214181.266230985522270,260.658638298285609,3001.108300756542576
111,168,5,5,2,32060.457656609924015,18214181.266230985522270,573.328986968329104,19703.074082498827920
112,130,5,5,2,32060.457656609924015,18214181.266230985522270,311.807124045637124,5885.565991618102998
113,184,5,5,2,32060.457656609924015,18214181.266230985522270,337.932895802414407,6263.574387705100889
114,299,5,5,2,32060.457656609924015,18214181.266230985522270,192.105023013733643,1245.988840409879458
115,338,5,5,2,32060.457656609924015,18214181.266230985522270,106.529809937701998,682.096461424089512
116,128,5,5,2,32060.457656609924015,18214181.266230985522270,138.016773809475950,1186.867252085802193
117,83,5,5,2,32060.457656609924015,18214181.266230985522270,228.032546343425139,2190.772775442895181
118,253,5,5,2,32060.457656609924015,18214181.266230985522270,229.292091851596126,2608.374170599817717
119,315,5,5,2,32060.457656609924015,18214181.266230985522270,116.980556903177316,845.451869396769439
120,84,5,5,2,32060.457656609924015,18214181.266230985522270,454.019086704042650,11446.546955593297753
121,29,5,5,2,32060.457656609924015,18214181.266230985522270,308.471668784402652,3848.868503835636147
122,87,5,5,2,32060.457656609924015,18214181.266230985522270,105.776414958084089,651.797174655377717
123,61,5,5,2,32060.457656609924015,18214181.266230985522270,660.773899326599803,10968.488429548347995
124,140,5,5,2,32060.457656609924015,18214181.266230985522270,381.072639224424336,5519.140240702019582
125,309,5,5,2,32060.457656609924015,18214181.266230985522270,1077.663746606966242,27806.785662037218572
126,251,5,5,2,32060.457656609924015,18214181.266230985522270,364.486352335284153,6515.831764005985860
127,344,5,5,2,32060.457656609924015,18214181.266230985522270,213.924846508332536,2460.848059449142511
128,15,5,5,2,32060.457656609924015,18214181.266230985522270,171.120328648265627,1840.375509271131932
129,186,5,5,2,32060.457656609924015,18214181.266230985522270,253.602663768375550,3595.516453485113743
130,197,5,5,2,32060.457656609924015,18214181.266230985522270,403.964142537885948,8764.620507168052427
131,52,5,5,2,32060.457656609924015,18214181.266230985522270,776.341141949719258,11230.316231536833584
132,231,5,5,2,32060.457656609924015,18214181.266230985522270,2569.590328853540086,113141.691737606786774
133,200,5,5,2,32060.457656609924015,18214181.266230985522270,326.688967855398460,5618.142126242184531
134,374,5,5,2,32060.457656609924015,18214181.266230985522270,6378.794735604178641,257959.521117851982126
135,183,5,5,2,32060.457656609924015,18214181.266230985522270,175.000086088408750,1947.340115011451871
136,220,5,5,2,32060.457656609924015,18214181.266230985522270,227.243623780094765,3067.416599739436151
137,119,5,5,2,32060.457656609924015,18214181.266230985522270,169.022260440824397,1567.815381390071707
138,93,5,5,2,32060.457656609924015,18214181.266230985522270,136.294103281711529,1153.997668760176794
139,261,5,5,2,32060.457656609924015,18214181.266230985522270,273.606654248947450,4448.525597251412364
140,267,5,5,2,32060.457656609924015,18214181.266230985522270,302.741517774798751,4747.081665271382008
141,215,5,5,2,32060.457656609924015,18214181.266230985522270,110.328320972511619,698.052036420692616
142,188,5,5,2,32060.457656609924015,18214181.266230985522270,551.704751175053730,10544.362115802456174
143,48,5,5,2,32060.457656609924015,18214181.266230985522270,929.517039480725884,21922.621290466362552
144,312,5,5,2,32060.457656609924015,18214181.266230985522270,428.303164281378770,8427.821161673935421
145,117,5,5,2,32060.457656609924015,18214181.266230985522270,328.477794016741996,5681.853171413680684
146,13,5,5,2,32060.457656609924015,18214181.266230985522270,262.777997003549842,4392.140057343358421
147,213,5,5,2,32060.457656609924015,18214181.266230985522270,233.549571474000487,3367.576120165082102
148,283,5,5,2,32060.457656609924015,18214181.266230985522270,803.352581386680185,33339.073572595494625
149,201,5,5,2,32060.457656609924015,18214181.266230985522270,582.199253210502661,10445.445183834794079
150,294,5,5,2,32060.457656609924015,18214181.266230985522270,142.016508694229287,1268.865859626577958
151,228,5,5,2,32060.457656609924015,18214181.266230985522270,153.424312854146535,1347.571149800739022
152,43,5,5,2,32060.457656609924015,18214181.266230985522270,1418.325384355009419,107144.805085917949327
153,339,5,5,2,32060.457656609924015,18214181.266230985522270,221.827330117405836,2918.718355591640830
154,164,5,5,2,32060.457656609924015,18214181.266230985522270,318.633824465347118,6161.944434900024135
155,65,5,5,2,32060.457656609924015,18214181.266230985522270,139.311030024736965,1141.523793685814780
156,279,5,5,2,32060.457656609924015,18214181.266230985522270,682.748352335493792,13003.679014537214243
157,355,5,5,2,32060.457656609924015,18214181.266230985522270,596.613751921803328,11826.728764377481639
158,104,5,5,2,32060.457656609924015,18214181.266230985522270,1052.006437314807499,24577.731294774897833
159,187,5,5,2,32060.457656609924015,18214181.266230985522270,111.464973930729244,774.611786756897459
160,336,5,5,2,32060.457656609924015,18214181.266230985522270,177.553381830160902,1898.595584216709312
161,125,5,5,2,32060.457656609924015,18214181.266230985522270,149.957903278690480,1279.688731281590890
162,259,5,5,2,32060.457656609924015,18214181.266230985522270,243.916171827089215,3472.706085570060168
163,90,5,5,2,32060.457656609924015,18214181.266230985522270,280.589358926678983,4696.997848717749548
164,154,5,5,2,32060.457656609924015,18214181.266230985522270,109.237279889340073,737.442652615218208
165,363,5,5,2,32060.457656609924015,18214181.266230985522270,216.535308459627629,2650.068681492335600
166,234,5,5,2,32060.457656609924015,18214181.266230985522270,184.105480051356125,1940.851474845617759
167,86,5,5,2,32060.457656609924015,18214181.266230985522270,430.529603730988640,10483.775873024493194
168,137,5,5,2,32060.457656609924015,18214181.266230985522270,134.603589199551095,1095.178510004590180
169,109,5,5,2,32060.457656609924015,18214181.266230985522270,227.484456494902531,2224.485487607807954
170,124,5,5,2,32060.457656609924015,18214181.266230985522270,428.086768293073476,9088.662047592832096
171,247,5,5,2,32060.457656609924015,18214181.266230985522270,288.385628765849447,1743.889125723190091
172,158,5,5,2,32060.457656609924015,18214181.266230985522270,255.794730464428540,3934.666739863481325
173,337,5,5,2,32060.457656609924015,18214181.266230985522270,35.460031265725895,61.161968608036652
174,185,5,5,2,32060.457656609924015,18214181.266230985522270,159.432354099231702,1592.561150742073778
175,146,5,5,2,32060.457656609924015,18214181.266230985522270,181.958295795166947,1383.692061216393995
176,50,5,5,2,32060.457656609924015,18214181.266230985522270,328.929990631574299,4104.213001202692794
