OID_,OBJECTID,OBJECTID_overlay,Id,gridcode,Shape_Length_overlay,Shape_Area_overlay,SHAPE_Length,SHAPE_Area
109,649,8,8,5,37412.405078365460213,18744725.682685282081366,724.050943244296604,18411.324955667994800
110,351,8,8,5,37412.405078365460213,18744725.682685282081366,329.259650376315960,5590.282193603726228
111,385,8,8,5,37412.405078365460213,18744725.682685282081366,113.100376410836134,776.487127889276053
112,768,8,8,5,37412.405078365460213,18744725.682685282081366,1043.737450224406984,25293.497147977894201
113,698,8,8,5,37412.405078365460213,18744725.682685282081366,153.312275621532962,1439.527298130932877
114,506,8,8,5,37412.405078365460213,18744725.682685282081366,129.621497748383177,995.706997935695654
115,679,8,8,5,37412.405078365460213,18744725.682685282081366,205.519150587240404,2622.542579769693475
116,706,8,8,5,37412.405078365460213,18744725.682685282081366,222.657781720963555,2766.106190071516721
117,530,8,8,5,37412.405078365460213,18744725.682685282081366,699.534283265710997,15776.263048253118541
118,727,8,8,5,37412.405078365460213,18744725.682685282081366,1494.084188881440468,81182.452167221199488
119,525,8,8,5,37412.405078365460213,18744725.682685282081366,242.980383285121746,3541.188631203264777
120,560,8,8,5,37412.405078365460213,18744725.682685282081366,167.707121127531849,1736.684866282422945
121,623,8,8,5,37412.405078365460213,18744725.682685282081366,425.468027017742372,9441.301106439936120
122,541,8,8,5,37412.405078365460213,18744725.682685282081366,166.414979794342628,1474.031823359128111
123,350,8,8,5,37412.405078365460213,18744725.682685282081366,625.245616404416751,19442.101349937045597
124,382,8,8,5,37412.405078365460213,18744725.682685282081366,326.433911248328400,4746.905966756763519
125,369,8,8,5,37412.405078365460213,18744725.682685282081366,367.965453567483507,8193.624083295220771
126,642,8,8,5,37412.405078365460213,18744725.682685282081366,292.898084188183077,4895.177047115616006
127,557,8,8,5,37412.405078365460213,18744725.682685282081366,410.963992296456865,9569.999668564685635
128,462,8,8,5,37412.405078365460213,18744725.682685282081366,186.966506000225024,2120.284601591877163
129,545,8,8,5,37412.405078365460213,18744725.682685282081366,115.622173846742243,757.708300070361247
130,754,8,8,5,37412.405078365460213,18744725.682685282081366,1928.983907244874445,131286.600360868149437
131,391,8,8,5,37412.405078365460213,18744725.682685282081366,238.413275598253875,3542.015153928030031
132,509,8,8,5,37412.405078365460213,18744725.682685282081366,246.931943557608236,3505.231553128779069
133,551,8,8,5,37412.405078365460213,18744725.682685282081366,293.604239310274920,4018.519787576528870
134,362,8,8,5,37412.405078365460213,18744725.682685282081366,142.925985714760628,1257.258648850474401
135,620,8,8,5,37412.405078365460213,18744725.682685282081366,2040.070813471604879,97557.083148538775276
136,663,8,8,5,37412.405078365460213,18744725.682685282081366,219.950865859521087,2809.761057956624427
137,751,8,8,5,37412.405078365460213,18744725.682685282081366,224.497553021664771,3062.006260817151087
138,656,8,8,5,37412.405078365460213,18744725.682685282081366,1153.036324028314766,38965.310010828347004
139,599,8,8,5,37412.405078365460213,18744725.682685282081366,957.623617505526340,24322.960786770101549
140,335,8,8,5,37412.405078365460213,18744725.682685282081366,314.432109186899027,4812.899408036401837
141,686,8,8,5,37412.405078365460213,18744725.682685282081366,342.119593498857682,6336.715021154860551
142,650,8,8,5,37412.405078365460213,18744725.682685282081366,164.999696555985622,1635.339348306020838
143,704,8,8,5,37412.405078365460213,18744725.682685282081366,240.380381501165886,3440.975952796261481
144,682,8,8,5,37412.405078365460213,18744725.682685282081366,1919.162004109113241,71827.783771588030504
145,637,8,8,5,37412.405078365460213,18744725.682685282081366,179.001864922441428,1849.344528836471000
146,406,8,8,5,37412.405078365460213,18744725.682685282081366,382.862144137013615,5326.116948613278510
147,640,8,8,5,37412.405078365460213,18744725.682685282081366,199.396797843230360,2246.503562696917015
148,587,8,8,5,37412.405078365460213,18744725.682685282081366,133.897690481763760,943.835397619302739
149,429,8,8,5,37412.405078365460213,18744725.682685282081366,284.272766537391817,3112.842542315560877
150,451,8,8,5,37412.405078365460213,18744725.682685282081366,566.507828048945157,12492.747431612979199
151,461,8,8,5,37412.405078365460213,18744725.682685282081366,152.791653977366167,1280.308382755495359
152,579,8,8,5,37412.405078365460213,18744725.682685282081366,575.808343799614704,12787.502429742999084
153,434,8,8,5,37412.405078365460213,18744725.682685282081366,109.621618787572231,713.707368870353321
154,531,8,8,5,37412.405078365460213,18744725.682685282081366,236.501947775442318,3459.015053494553740
155,426,8,8,5,37412.405078365460213,18744725.682685282081366,254.898635263430862,3957.177724546198988
156,477,8,8,5,37412.405078365460213,18744725.682685282081366,396.520347487073707,7098.884156392943623
157,377,8,8,5,37412.405078365460213,18744725.682685282081366,149.429970154894306,1287.555755406700200
158,378,8,8,5,37412.405078365460213,18744725.682685282081366,210.701176251311097,1985.292666104097862
159,488,8,8,5,37412.405078365460213,18744725.682685282081366,4086.584001297414488,175960.912959883717122
160,396,8,8,5,37412.405078365460213,18744725.682685282081366,124.328358655043431,746.052033520456689
161,457,8,8,5,37412.405078365460213,18744725.682685282081366,1763.861401475103094,66005.225572673516581
162,720,8,8,5,37412.405078365460213,18744725.682685282081366,261.484037868077905,4194.484063727479224
163,544,8,8,5,37412.405078365460213,18744725.682685282081366,207.794395348573687,2624.667527445265478
164,340,8,8,5,37412.405078365460213,18744725.682685282081366,300.983483143508067,4309.155570877819628
165,330,8,8,5,37412.405078365460213,18744725.682685282081366,595.491123097796731,17170.096149695684289
166,726,8,8,5,37412.405078365460213,18744725.682685282081366,222.688795679812813,2898.154462608564245
167,570,8,8,5,37412.405078365460213,18744725.682685282081366,454.225059173398961,8757.833810917512892
168,659,8,8,5,37412.405078365460213,18744725.682685282081366,543.190290781398858,11318.847715956995671
169,572,8,8,5,37412.405078365460213,18744725.682685282081366,1161.451535689111324,50049.418574695264397
170,303,8,8,5,37412.405078365460213,18744725.682685282081366,703.534746244384337,24188.088262107899936
171,320,8,8,5,37412.405078365460213,18744725.682685282081366,374.985060963817944,5710.157517742282835
172,466,8,8,5,37412.405078365460213,18744725.682685282081366,255.088099309310167,4048.324390958860931
173,331,8,8,5,37412.405078365460213,18744725.682685282081366,174.724833244753711,1867.214797375845592
174,254,8,8,5,37412.405078365460213,18744725.682685282081366,333.481852491390953,5848.468106298079874
175,364,8,8,5,37412.405078365460213,18744725.682685282081366,228.704256479509354,3110.060925779492209
176,553,8,8,5,37412.405078365460213,18744725.682685282081366,122.639290848346960,913.236744393513732
177,501,8,8,5,37412.405078365460213,18744725.682685282081366,171.673039081051172,1747.631638646944339
178,554,8,8,5,37412.405078365460213,18744725.682685282081366,152.725017903913965,1368.214928962003796
179,646,8,8,5,37412.405078365460213,18744725.682685282081366,152.294669292109575,1372.997989197236166
180,388,8,8,5,37412.405078365460213,18744725.682685282081366,302.600439213963512,4010.894308342491058
181,582,8,8,5,37412.405078365460213,18744725.682685282081366,631.723907977655244,19180.232286747010221
182,615,8,8,5,37412.405078365460213,18744725.682685282081366,634.399998625000421,17864.532408284871053
183,700,8,8,5,37412.405078365460213,18744725.682685282081366,185.000188839158227,2154.341345775951140
184,316,8,8,5,37412.405078365460213,18744725.682685282081366,348.940886205807203,6205.108491025525836
185,412,8,8,5,37412.405078365460213,18744725.682685282081366,633.550924088016359,12428.148505686020144
186,464,8,8,5,37412.405078365460213,18744725.682685282081366,1897.132024995358279,62334.699042285930773
187,416,8,8,5,37412.405078365460213,18744725.682685282081366,293.481950067335788,4467.481462168159851
188,691,8,8,5,37412.405078365460213,18744725.682685282081366,110.301547221725713,770.923987391154924
189,469,8,8,5,37412.405078365460213,18744725.682685282081366,182.690147929711458,1964.159572936098584
190,605,8,8,5,37412.405078365460213,18744725.682685282081366,298.219234193266914,4784.861008708557165
191,571,8,8,5,37412.405078365460213,18744725.682685282081366,428.053289728066204,7799.608932310504315
192,487,8,8,5,37412.405078365460213,18744725.682685282081366,282.224114416954933,4230.883132156588545
193,569,8,8,5,37412.405078365460213,18744725.682685282081366,540.623164511371328,13874.735684775603659
194,591,8,8,5,37412.405078365460213,18744725.682685282081366,403.382956801837622,8958.322032860321997
195,585,8,8,5,37412.405078365460213,18744725.682685282081366,446.649593073924109,10148.813173698763421
196,626,8,8,5,37412.405078365460213,18744725.682685282081366,281.724976544418496,4846.553430696211763
197,624,8,8,5,37412.405078365460213,18744725.682685282081366,171.863634555772080,1824.779195638876899
198,481,8,8,5,37412.405078365460213,18744725.682685282081366,6530.279562611509391,204400.693846319860313
199,596,8,8,5,37412.405078365460213,18744725.682685282081366,671.795627076281789,12877.338926953016198
200,565,8,8,5,37412.405078365460213,18744725.682685282081366,203.708725933622077,2451.688356903866406
201,555,8,8,5,37412.405078365460213,18744725.682685282081366,1471.337757472058229,108580.140410641732160
202,343,8,8,5,37412.405078365460213,18744725.682685282081366,116.052359553238645,840.924619140758637
203,348,8,8,5,37412.405078365460213,18744725.682685282081366,151.155925407424917,1495.431137779473374
204,433,8,8,5,37412.405078365460213,18744725.682685282081366,502.379376653525696,11110.658953998741708
205,635,8,8,5,37412.405078365460213,18744725.682685282081366,131.741797076644929,1023.741570715757007
206,667,8,8,5,37412.405078365460213,18744725.682685282081366,427.028499200177009,9691.093080050100980
207,647,8,8,5,37412.405078365460213,18744725.682685282081366,11443.539635263958189,442552.027579854824580
208,563,8,8,5,37412.405078365460213,18744725.682685282081366,272.742892173685107,4519.084925952064623
209,325,8,8,5,37412.405078365460213,18744725.682685282081366,146.724552928784675,1206.212751167818851
210,270,8,8,5,37412.405078365460213,18744725.682685282081366,418.254719697224743,6855.651289734611964
211,387,8,8,5,37412.405078365460213,18744725.682685282081366,124.482810549578033,978.142202959583301
