"Plot Title: 6_SpC"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342061, SEN S/N: 20342061)","Temp, °F (LGR S/N: 20342061, SEN S/N: 20342061)","Coupler Detached (LGR S/N: 20342061, SEN S/N: 20342061)","Coupler Attached (LGR S/N: 20342061, SEN S/N: 20342061)","Stopped (LGR S/N: 20342061, SEN S/N: 20342061)","End Of File (LGR S/N: 20342061, SEN S/N: 20342061)"
1,01/04/26 01:00:00 PM,0.2,76.41,Logged,,,
2,01/04/26 02:00:00 PM,0.1,78.17,,,,
3,01/04/26 03:00:00 PM,0.1,79.79,,,,
4,01/04/26 04:00:00 PM,0.2,77.34,,,,
5,01/04/26 05:00:00 PM,0.2,75.20,,,,
6,01/04/26 06:00:00 PM,-3.5,72.48,,,,
7,01/04/26 07:00:00 PM,0.2,70.27,,,,
8,01/04/26 08:00:00 PM,5.3,68.70,,,,
9,01/04/26 09:00:00 PM,-2.4,66.07,,,,
10,01/04/26 10:00:00 PM,-3.1,65.07,,,,
11,01/04/26 11:00:00 PM,-3.1,63.36,,,,
12,01/05/26 12:00:00 AM,-3.1,63.50,,,,
13,01/05/26 01:00:00 AM,-3.1,63.07,,,,
14,01/05/26 02:00:00 AM,-3.1,62.56,,,,
15,01/05/26 03:00:00 AM,-3.1,62.24,,,,
16,01/05/26 04:00:00 AM,-3.1,60.71,,,,
17,01/05/26 05:00:00 AM,-3.1,61.30,,,,
18,01/05/26 06:00:00 AM,-3.1,61.07,,,,
19,01/05/26 07:00:00 AM,-2.4,60.87,,,,
20,01/05/26 08:00:00 AM,-2.4,59.23,,,,
21,01/05/26 09:00:00 AM,-3.1,59.88,,,,
22,01/05/26 10:00:00 AM,-3.5,59.40,,,,
23,01/05/26 11:00:00 AM,5.4,61.79,,,,
24,01/05/26 12:00:00 PM,-2.4,65.88,,,,
25,01/05/26 01:00:00 PM,0.2,66.27,,,,
26,01/05/26 02:00:00 PM,0.2,65.93,,,,
27,01/05/26 03:00:00 PM,0.2,64.45,,,,
