Basin,day,well.depth.m,ID,Date,CO2,K600,depth,Q,CO2_flux,external,internal,int.ext.ratio,NEP_corrected,ER_corrected,NEP,basin.wetland.perc,basin.area,contrib.wetland.area,(contrib.wetland.area/basin.area) * well.depth.m
13,2024-11-05,-0.2835297915,13,2024-11-05T19:00:40Z,8845.0866,52.00284076052119,0.07648765539955321,6.679966782015839,15.58,10.819,4.760999999999999,0.4400591551899435,-10.58,-11.033463671163666,-10.926271898922954,23.59942857,954615.6641,2325321.881,-0.6906423735586782
13,2024-11-07,-0.5296254039999999,13,2024-11-07T00:00:00Z,9831.3033,17.74954619680771,0.08776627644164371,8.400357417177762,6.58,4.573,2.0069999999999997,0.4388803848677017,-4.46,-4.737069416763646,-4.796441532655254,23.59942857,954615.6641,2325321.881,-1.2900998663328604
13,2024-11-08,0.025514146,13,2024-11-08T00:00:00Z,9416.4756,55.46056665217221,0.08668597125073033,8.218784686650581,19.42,13.331500000000002,6.088499999999999,0.4567002962907398,-13.53,-13.808764219369005,-13.875289866246838,23.59942857,954615.6641,2325321.881,0.06214920223916807
13,2024-11-09,-0.0936972382,13,2024-11-09T00:00:00Z,9031.5099,48.127537258506585,0.08193321553309768,7.485469118785916,15.37,10.735,4.635,0.43176525384257103,-10.3,-10.56062450497324,-10.65476936393743,23.59942857,954615.6641,2325321.881,-0.2282345098340075
13,2024-11-10,0.034274011800000004,13,2024-11-10T09:55:50Z,8838.417000000001,8.719368726216633,0.08838569055925972,8.560631587773727,2.98,2.1385,0.8414999999999999,0.39350011690437214,-1.87,-1.9578214837229908,-2.2178423864345937,23.59942857,954615.6641,2325321.881,0.08348711694703921
15,2024-02-09,-0.0520630555,15,2024-02-09T06:00:00Z,3787.8654000000006,10.012939151192024,0.20111873587383525,27.025941014392377,3.08,0.5964999999999994,3.676499999999999,6.16345347862532,-8.17,-8.322497545571787,-8.38623399144999,12.96774002,697790.5766,77550.8777,-0.005786171073621821
15,2024-02-10,0.191773275,15,2024-02-10T08:00:00Z,3775.2792,9.543862132967313,0.19386777440221536,23.753498733380944,2.79,0.7964999999999995,3.5864999999999996,4.502824858757064,-7.97,-8.124423354074892,-8.202881710107881,12.96774002,697790.5766,77550.8777,0.021313251130616467
15,2024-03-02,0.208355813,15,2024-03-02T00:00:00Z,4844.945600000001,11.43915019046806,0.17623061791578123,16.962226477748025,3.48,1.0739999999999994,4.553999999999999,4.240223463687153,-10.12,-10.652313706492718,-10.258096560865573,12.96774002,697790.5766,77550.8777,0.023156197165599655
15,2024-04-01,0.17660496825,15,2024-04-01T00:00:00Z,15395.806800000002,10.109120367065229,0.14758491668498477,9.111154276787742,10.03,6.407499999999999,3.6225,0.5653531018337886,-8.05,-8.564759720105634,-8.529904365890124,12.96774002,697790.5766,77550.8777,0.01962747958091031
15,2024-04-02,0.209127879,15,2024-04-02T00:00:00Z,14734.907000000005,6.224658413907578,0.14264721741564698,8.097628196613021,5.61,3.3060000000000005,2.304,0.6969147005444645,-5.12,-5.274433354734052,-5.526793007811143,12.96774002,697790.5766,77550.8777,0.023242002847060798
15,2024-04-04,0.16307253124999999,15,2024-04-04T00:00:00Z,14439.948600000002,6.604169635894804,0.22990534647735947,43.302727239268,10.87,7.6435,3.2264999999999997,0.4221233728004186,-7.17,-7.370819496491192,-7.366270111900787,12.96774002,697790.5766,77550.8777,0.01812351492165189
15,2024-04-05,-0.2825454196666667,15,2024-04-05T00:00:00Z,16332.9166,8.405007045897795,0.2453496008507166,54.31463003871879,15.21,11.079,4.130999999999999,0.372867587327376,-9.18,-9.373413504500713,-9.373850486258084,12.96774002,697790.5766,77550.8777,-0.03140146344771495
15,2024-04-07,-0.05576706375,15,2024-04-07T00:00:00Z,13996.9456,8.921282650411355,0.22620941105518583,40.973977982706074,12.04,8.17,3.87,0.47368421052631576,-8.6,-8.755854184892446,-8.823890294806686,12.96774002,697790.5766,77550.8777,-0.0061978262326742245
15,2024-04-09,-0.049257344,15,2024-04-09T07:00:00Z,11616.897600000002,11.048504006492315,0.19427288884880797,23.97772964025329,10.86,6.135,4.725,0.7701711491442542,-10.5,-10.824720965006277,-10.72537672920138,12.96774002,697790.5766,77550.8777,-0.005474350598117304
15,2024-07-05,-0.30277858,15,2024-07-05T00:00:00Z,6181.0034000000005,3.9381918305449912,0.12087671932919616,4.564663065442484,1.57,0.16600000000000015,1.404,8.457831325301196,-3.12,-3.2955760608691027,-3.1208652381152735,12.96774002,697790.5766,77550.8777,-0.033650131450857525
15,2024-07-07,-0.14998479475,15,2024-07-07T00:00:00Z,11404.329200000002,7.105895424178407,0.10904913885585334,3.2221846366827114,4.26,1.6589999999999998,2.601,1.5678119349005426,-5.78,-5.8137677515123265,-5.784211417772621,12.96774002,697790.5766,77550.8777,-0.016668973277328223
15,2024-07-09,0.054135642,15,2024-07-09T00:00:00Z,18341.386800000004,2.6425708867356232,0.22611840708529896,41.518912904631165,4.75,2.833,1.917,0.6766678432756794,-4.26,-4.369907252834092,-4.257339854504794,12.96774002,697790.5766,77550.8777,0.0060165136829579005
15,2024-10-04,0.115304254,15,2024-10-04T20:00:00Z,16077.7892,7.293788665988739,0.22996315545078636,43.2799942703929,11.91,6.285000000000001,5.624999999999999,0.8949880668257754,-12.5,-12.674570751742012,-12.521339840913065,12.96774002,697790.5766,77550.8777,0.01281465585822836
15,2024-10-05,-0.3889696145,15,2024-10-05T14:00:00Z,12641.552,7.437572670193533,0.2239460542557447,39.46708924244086,9.41,3.7670000000000017,5.642999999999999,1.4980090257499328,-12.54,-12.642032492785354,-12.57118704828887,12.96774002,697790.5766,77550.8777,-0.043229209471536516
15,2024-10-07,0.01625010225,15,2024-10-07T00:00:00Z,13296.5822,7.408892195436065,0.24684382732401813,55.52134648435156,8.27,2.4604999999999997,5.8095,2.3611054663686244,-12.91,-13.066022967300867,-12.958980220389424,12.96774002,697790.5766,77550.8777,0.0018059998722577254
15,2024-10-09,0.2114088495,15,2024-10-09T02:00:00Z,7376.8684,3.320723907489971,0.2726126288616214,81.53242521170127,3.18,0.5070000000000001,2.673,5.272189349112425,-5.94,-6.365059109355781,-5.997268945358195,12.96774002,697790.5766,77550.8777,0.02349550478620236
15,2024-10-10,0.25504305125,15,2024-10-10T02:00:00Z,7115.015600000001,4.575232906308265,0.3552119417875199,199.8174268204292,4.39,0.4744999999999999,4.8645,10.251844046364596,-10.81,-10.919986860358136,-10.845500153757245,12.96774002,697790.5766,77550.8777,0.02834491198218279
15,2024-10-11,-0.074281968,15,2024-10-11T00:00:00Z,4085.6508,5.921917469216991,0.3684280667046184,227.0136975535506,4.4,1.9044999999999987,6.304499999999999,3.310317668679445,-14.01,-14.109674600452262,-14.05180191361899,12.96774002,697790.5766,77550.8777,-0.00825553111329207
15,2024-11-05,-0.4155280955,15,2024-11-05T20:00:00Z,4158.22,5.403659457719378,0.10173946514559702,2.4633428953141414,0.95,1.498,2.448,1.6341789052069426,-5.44,-5.47866602985195,-5.34031269167697,12.96774002,697790.5766,77550.8777,-0.04618085940920748
15,2025-01-10,-0.454287309,15,2025-01-10T10:00:00Z,6394.751,4.007468431301119,0.07866555536141363,0.995513494041119,0.8,0.1854999999999999,0.9855,5.312668463611863,-2.19,-2.2780458857774364,-2.3063290389085487,12.96774002,697790.5766,77550.8777,-0.05048847135852982
5,2023-10-06,-0.1623231148,5a,2023-10-06T15:00:00Z,11082.68,3.5122582312134556,0.47358984475544713,16.410017676613418,7.56,2.2275,5.3325,2.3939393939393936,-11.85,-12.219981182671711,-13.285364494210768,15.51198516,2973511.319,NA,NA
5,2023-10-07,0.14345414133333334,5a,2023-10-07T00:00:00Z,11523.74,3.1476935006309783,0.4689868052463376,15.862903169044488,7.14,0.8445,6.2955,7.454706927175843,-13.99,-14.697636251551508,-13.375894515856892,15.51198516,2973511.319,NA,NA
5,2023-10-08,0.1898011422857143,5a,2023-10-08T00:00:00Z,12633.09,3.2574813994868417,0.4637027037690438,15.25043574954562,7.77,0.21749999999999936,7.987499999999999,36.72413793103458,-17.75,-17.902742982330878,-14.611823734762693,15.51198516,2973511.319,NA,NA
5,2024-01-01,0.23916681185714286,5,2024-01-01T00:00:00Z,6721.716,7.510661583807229,0.2937001016426276,184.4438465565365,6.21,4.8285,1.3814999999999995,0.2861136999068033,-3.07,-3.2304365161466726,-5.248000450548367,15.51198516,2973511.319,2479877.72,0.1994626502001758
5,2024-01-02,0.2706319587142857,5,2024-01-02T00:00:00Z,7119.43,10.149104906749733,0.28286475800224326,177.56466275479158,8.26,6.1315,2.1285,0.34714180869281575,-4.73,-4.827920007025632,-6.565592876052731,15.51198516,2973511.319,2479877.72,0.22570425760518753
5,2024-01-03,0.21607046585714285,5,2024-01-03T00:00:00Z,6708.184,7.592759185257992,0.27400214558004865,171.9400015216413,5.79,4.3995,1.3904999999999998,0.31605864302761677,-3.09,-3.262882923507269,-4.7359136895345015,15.51198516,2973511.319,2479877.72,0.18020053624996787
5,2024-01-04,0.16785241071428572,5,2024-01-04T00:00:00Z,7064.7,15.024584981113478,0.28987206368352114,182.0137481702232,13.08,8.9085,4.171499999999999,0.4682606499410674,-9.27,-9.353111613351974,-10.62157485946176,15.51198516,2973511.319,2479877.72,0.13998717641291294
5,2024-01-05,0.0691655455,5,2024-01-05T00:00:00Z,7122.672,5.569725777566687,0.28501236781694356,178.92796950513485,4.61,3.7415,0.8684999999999999,0.2321261526125885,-1.93,-2.1041591026313258,-3.8889915117872857,15.51198516,2973511.319,2479877.72,0.05768335038145394
5,2024-01-08,0.177378052,5,2024-01-08T00:00:00Z,7652.504,9.000761051567988,0.3222870906347874,202.6069194215528,8.88,6.747000000000001,2.133,0.31614050689195194,-4.74,-4.946004689113849,-7.552762001447268,15.51198516,2973511.319,2479877.72,0.14793146283355427
5,2024-01-11,0.09242815257142858,5,2024-01-11T00:00:00Z,6526.97,8.227384019347625,0.5365779548225764,339.25058738111653,11.66,8.0915,3.5684999999999993,0.4410183525922263,-7.93,-8.148204181344642,-11.766182024983378,15.51198516,2973511.319,2479877.72,0.07708412434755102
5,2024-02-01,0.23288103785714284,5,2024-02-01T00:00:00Z,6538.424,13.52614335590876,0.3673663474599674,231.28429158882545,12.97,8.866000000000001,4.103999999999999,0.46289194676291434,-9.12,-9.442214245620145,-12.527365655903704,15.51198516,2973511.319,2479877.72,0.19422037962398794
5,2024-02-02,0.26414090114285715,5,2024-02-02T00:00:00Z,6426.73,13.307083687916135,0.3434411102155537,216.05869201516887,12.1,8.1265,3.9735,0.48895588506737214,-8.83,-9.151741151855422,-11.89407053591244,15.51198516,2973511.319,2479877.72,0.2202907826512612
5,2024-02-03,0.2126620104285714,5,2024-02-03T00:00:00Z,6518.376,11.705242754845148,0.324019101674567,203.70780952948897,10.02,6.843,3.1769999999999996,0.4642700569925471,-7.06,-7.4754690359660785,-9.825077180540209,15.51198516,2973511.319,2479877.72,0.17735791963609535
5,2024-02-04,0.1586037652857143,5,2024-02-04T00:00:00Z,6566.146,3.387651436585919,0.3189933340472741,200.51327010347111,3.11,2.642,0.468,0.17713853141559424,-1.04,-1.195385480905229,-3.3599577669504375,15.51198516,2973511.319,2479877.72,0.13227390167541928
5,2024-02-05,0.04602313816666667,5,2024-02-05T00:00:00Z,7328.876,9.199510694531156,0.33103814980357227,208.1701624771717,8.97,6.004500000000001,2.9654999999999996,0.4938795903072694,-6.59,-6.732372503023772,-8.687474894966712,15.51198516,2973511.319,2479877.72,0.03838282175511649
5,2024-02-06,-0.3185170442,5,2024-02-06T00:00:00Z,6879.234,8.608620630222342,0.31293129540804543,196.66054684814395,7.56,5.211,2.349,0.4507772020725388,-5.22,-5.363432255827006,-7.13406141800077,15.51198516,2973511.319,2479877.72,-0.2656399241881733
5,2024-02-07,-0.44978373239999997,5,2024-02-07T00:00:00Z,6687.35,10.954381281511989,0.2941463146562658,184.727423610195,8.59,6.052,2.538,0.4193654990085922,-5.64,-5.814990209130954,-7.388692349205922,15.51198516,2973511.319,2479877.72,-0.3751149859998909
5,2024-02-08,0.20042512185714287,5,2024-02-08T00:00:00Z,6323.926,5.785229248492599,0.2783946597763325,174.72751339675384,4.24,3.3670000000000004,0.8729999999999999,0.2592812592812592,-1.94,-2.1425321677326075,-3.9408343952096834,15.51198516,2973511.319,2479877.72,0.1671524809897028
5,2024-02-09,0.1374667304285714,5,2024-02-09T00:00:00Z,6970.882,7.070116079715526,0.27022107741185153,169.54109927255894,5.75,4.463,1.287,0.2883710508626484,-2.86,-3.093811701631033,-5.188185406758834,15.51198516,2973511.319,2479877.72,0.11464583297624914
5,2024-02-10,0.24605669314285716,5,2024-02-10T00:00:00Z,7557.996,8.452602381020153,0.2626207781203439,164.72014403124473,7.17,5.2305,1.9394999999999996,0.37080585030111834,-4.31,-4.577173674101755,-6.498694936804223,15.51198516,2973511.319,2479877.72,0.2052087400114747
5,2024-02-11,0.08140723628571428,5,2024-02-11T00:00:00Z,7956.086,5.682773115156701,0.2541574089208784,159.3533712561465,4.96,3.763,1.1969999999999998,0.3180972628222163,-2.66,-2.8741095086219897,-4.711693807765565,15.51198516,2973511.319,2479877.72,0.06789279402494798
5,2024-02-12,-0.093832839,5,2024-02-12T00:00:00Z,8462.588,4.321796633716589,0.25345873328110297,158.91155650028284,4.1,3.191,0.909,0.2848636790974616,-2.02,-2.2036961393686196,-3.923703458662402,15.51198516,2973511.319,2479877.72,-0.07825561831683314
5,2024-03-01,0.22865249857142858,5,2024-03-01T00:00:00Z,7535.342,9.304498139032813,0.2221328183565457,139.06502437223838,6.85,5.2615,1.5884999999999998,0.3019101016820298,-3.53,-3.986514653700141,-6.345286413898059,15.51198516,2973511.319,2479877.72,0.19069382154573786
5,2024-03-02,0.256898537,5,2024-03-02T00:00:00Z,8414.322,17.595364624192825,0.2194467334389213,137.36465844241823,14.34,9.6195,4.7204999999999995,0.49072197099641346,-10.49,-11.059403224326656,-13.063401390361246,15.51198516,2973511.319,2479877.72,0.2142507257786886
5,2024-03-03,0.2124143707142857,5,2024-03-03T00:00:00Z,8906.922,14.73728901902924,0.2205211674059712,138.04477657188053,12.54,8.526,4.013999999999999,0.4707952146375791,-8.92,-9.45385658578414,-11.41765462098578,15.51198516,2973511.319,2479877.72,0.1771513906728053
5,2024-03-04,0.232004338,5,2024-03-04T00:00:00Z,9001.434,12.20891614849609,0.21945486282580948,137.36985865832824,10.11,7.068,3.042,0.4303904923599321,-6.76,-7.291715849815631,-9.25964145083275,15.51198516,2973511.319,2479877.72,0.19348922100052357
5,2024-03-05,0.019777299833333328,5,2024-03-05T00:00:00Z,8952.746,6.452607869151877,0.21708063022186655,135.86715651813896,5.55,4.3665,1.1834999999999998,0.2710408794228787,-2.63,-2.930670633663034,-5.0967830768898175,15.51198516,2973511.319,2479877.72,0.016494063737055857
5,2024-03-06,-0.270255457,5,2024-03-06T00:00:00Z,9442.48,10.283720091886565,0.2568464294504347,161.0589622293383,11.74,8.428,3.312,0.3929757949691504,-7.36,-7.749837948293397,-9.97957645591494,15.51198516,2973511.319,2479877.72,-0.22539025906520116
5,2024-03-07,-0.4096877568,5,2024-03-07T00:00:00Z,9852.03,15.524421538856906,0.2550116719930411,159.8953147231829,16.71,11.472,5.2379999999999995,0.4565899581589957,-11.64,-12.297890711933071,-14.27137133855534,15.51198516,2973511.319,2479877.72,-0.3416753565904615
5,2024-03-08,0.24099485942857143,5,2024-03-08T00:00:00Z,9665.22,14.160045503698358,0.2391681743969546,149.85376712003193,13.96,9.433,4.527,0.47991095091699354,-10.06,-10.739661595643048,-12.591329522444942,15.51198516,2973511.319,2479877.72,0.2009872229887571
5,2024-03-09,0.12043661657142857,5,2024-03-09T00:00:00Z,9737.472,3.620406057223595,0.2342979942020489,146.7688195075517,3.8,3.1745,0.6255,0.19703890376437233,-1.39,-1.602284851495825,-3.646644849741015,15.51198516,2973511.319,2479877.72,0.1004428939615106
5,2024-03-10,0.233782061,5,2024-03-10T00:00:00Z,11275.418,4.794604767944322,0.28016986624882323,175.85437363884017,6.14,5.1499999999999995,0.99,0.19223300970873788,-2.2,-2.3761301219336306,-4.831438850303114,15.51198516,2973511.319,2479877.72,0.19497182361644844
5,2024-03-11,0.07171489428571429,5,2024-03-11T00:00:00Z,9394.06,7.101739766004259,0.26310221847716414,165.02643166558295,6.93,5.9715,0.9585,0.1605124340617935,-2.13,-2.431249123603342,-5.289900352352093,15.51198516,2973511.319,2479877.72,0.05980948093081672
5,2024-03-12,-0.11182373666666666,5,2024-03-12T00:00:00Z,8365.618,19.599773912577717,0.2392063373520686,149.87829064670726,16.29,11.691,4.599,0.3933795227097768,-10.22,-11.033349562615362,-13.44182311483356,15.51198516,2973511.319,2479877.72,-0.09325984110263066
5,2024-04-01,0.245872169,5,2024-04-01T00:00:00Z,8061.918,28.250494665813303,0.16209074751482827,101.1201986768335,15.97,9.9805,5.9895,0.6001202344571914,-13.31,-14.021820362028798,-14.477873355504467,15.51198516,2973511.319,2479877.72,0.20505484878269423
5,2024-04-02,0.263879632,5,2024-04-02T00:00:00Z,8285.4,17.03910549324429,0.15302264225740575,95.40151960730536,9.61,5.9605,3.6494999999999993,0.6122808489220702,-8.11,-8.51268958139588,-9.167620272917384,15.51198516,2973511.319,2479877.72,0.22007288688535137
5,2024-04-05,-0.005891201666666672,5,2024-04-05T00:00:00Z,9101.908,3.9412399283439807,0.3793935495446747,238.94670326395217,5.56,4.345,1.215,0.27963176064441886,-2.7,-2.811461343859205,-4.530228004125693,15.51198516,2973511.319,2479877.72,-0.004913201326607611
5,2024-04-06,-0.31101202525,5,2024-04-06T00:00:00Z,8454.432,6.477512840647314,0.3174756226785181,199.5504696197396,7.09,5.344,1.7459999999999998,0.3267215568862275,-3.88,-4.009298696681931,-5.710019908024615,15.51198516,2973511.319,2479877.72,-0.2593808159199923
5,2024-04-07,-0.3162987741428571,5,2024-04-07T00:00:00Z,7904.364,18.20139375927515,0.2774103910329032,174.1043948714872,16.21,11.102500000000004,5.107499999999999,0.46003152443143414,-11.35,-11.722488062363688,-13.176056082501336,15.51198516,2973511.319,2479877.72,-0.26378990987798673
5,2024-04-08,0.2506947502857143,5,2024-04-08T00:00:00Z,7523.326,23.64099541417286,0.24878523908562972,155.9490835973427,18.75,12.3375,6.4125,0.5197568389057751,-14.25,-14.72574784151682,-15.95594602802872,15.51198516,2973511.319,2479877.72,0.2090768317517565
5,2024-04-09,0.14474180557142857,5,2024-04-09T00:00:00Z,7689.494,25.15244964624105,0.22599314804690213,141.50993240084452,17.93,11.162,6.767999999999999,0.6063429492922414,-15.04,-15.477897105895362,-16.604620278167157,15.51198516,2973511.319,2479877.72,0.1207131704848767
5,2024-04-12,-0.1287656425,5,2024-04-12T00:00:00Z,9256.614,3.6148111551678097,0.2804957191732566,176.0636331923671,3.88,3.1915,0.6884999999999999,0.21572928090239696,-1.53,-1.6397425281696942,-3.110701653002789,15.51198516,2973511.319,2479877.72,-0.10738921553680997
5,2024-05-01,0.23871556642857145,5,2024-05-01T00:00:00Z,8273.94,3.6498396127740578,0.09633597585376975,59.75147451483823,1.29,0.7320000000000001,0.5579999999999999,0.762295081967213,-1.24,-1.423690917065032,-1.5242485120577252,15.51198516,2973511.319,2479877.72,0.1990863161746701
5,2024-05-02,0.268139834,5,2024-05-02T00:00:00Z,8517.46,2.0844219963310153,0.09366456899580458,58.07670825541416,0.68,0.4100000000000001,0.26999999999999996,0.6585365853658535,-0.6,-0.9026202050543924,-0.8571563049043331,15.51198516,2973511.319,2479877.72,0.22362585134020085
5,2024-05-03,0.062012735,5,2024-05-03T00:00:00Z,7612.14,1.625746235383453,0.09112526467477183,56.48486910237227,0.53,0.29150000000000004,0.2385,0.818181818181818,-0.53,-0.8637446464319585,-0.7480427219971536,15.51198516,2973511.319,2479877.72,0.051717980321824425
5,2024-05-04,0.27814418957142856,5,2024-05-04T00:00:00Z,7924.418,1.7546500534474077,0.093036348042393,57.68188276030131,0.61,0.35350000000000004,0.25649999999999995,0.7256011315417253,-0.57,-0.9226763175944156,-0.7613676165412591,15.51198516,2973511.319,2479877.72,0.2319693805294178
5,2024-05-05,-0.00641227283333333,5,2024-05-05T00:00:00Z,7726.738,1.8979827833463907,0.09730472779127392,60.35915482753606,0.66,0.3675000000000001,0.2925,0.7959183673469387,-0.65,-0.9694598279028676,-0.827042202688272,15.51198516,2973511.319,2479877.72,-0.005347769296298616
5,2024-05-06,-0.31699920600000003,5,2024-05-06T00:00:00Z,7371.484,2.399245353561775,0.09642697982365672,59.80894401879112,0.81,0.4095000000000001,0.4005,0.9780219780219778,-0.89,-1.3288428746551189,-1.0439530882850747,15.51198516,2973511.319,2479877.72,-0.2643740628105174
5,2024-05-07,-0.20636432416666667,5,2024-05-07T00:00:00Z,7543.382,1.724012144825657,0.09482120009694564,58.80253510247983,0.65,0.31700000000000006,0.33299999999999996,1.0504731861198735,-0.74,-0.8861822996280065,-0.8440140461496544,15.51198516,2973511.319,2479877.72,-0.1721057143565473
5,2024-05-08,0.5026733598571429,5,2024-05-08T00:00:00Z,8589.084,1.7235184971723767,0.090934675715505,56.36625933033567,0.68,0.3425000000000001,0.33749999999999997,0.9854014598540144,-0.75,-0.8260973390481235,-0.9307786937933232,15.51198516,2973511.319,2479877.72,0.419224388883946
5,2024-05-09,0.18181543914285714,5,2024-05-09T00:00:00Z,9431.376,1.1436163389310434,0.08809571316112344,54.586769679679726,0.46,0.23950000000000005,0.22049999999999997,0.9206680584551146,-0.49,-0.6892682586993051,-0.7137371816705943,15.51198516,2973511.319,2479877.72,0.1516321978670051
5,2024-05-10,0.2160188827142857,5,2024-05-10T00:00:00Z,10004.362,3.95696953384948,0.10355170998220782,64.27798298414515,1.5,0.9735,0.5265,0.5408320493066255,-1.17,-1.5968787124927015,-1.59750647985396,15.51198516,2973511.319,2479877.72,0.1801575164417426
5,2024-05-11,0.05156611214285714,5,2024-05-11T00:00:00Z,6898.77,1.59203508431957,0.09651798379354334,59.86646060973752,0.47,0.344,0.126,0.3662790697674419,-0.28,-0.5550029321651604,-0.7456958755394358,15.51198516,2973511.319,2479877.72,0.04300560478548926
5,2024-05-12,-0.144275459,5,2024-05-12T00:00:00Z,7096.45,1.6135302608819746,0.09410491078557924,58.35214693928554,0.52,0.4165,0.1035,0.24849939975990393,-0.23,-0.54418815628296,-0.6030346591197826,15.51198516,2973511.319,2479877.72,-0.12032424226224157
5,2024-06-07,-0.2217959742857143,5,2024-06-07T00:00:00Z,8652.112,2.5242473734422872,0.032213404426809,19.74248099301129,0.37,0.1675,0.2025,1.208955223880597,-0.45,-0.5165038374662441,-0.45301596478570194,15.51198516,2973511.319,2479877.72,-0.18497555112781994
5,2024-07-02,0.250080159,5,2024-07-02T00:00:00Z,9159.206,9.947919618628603,0.08359542006962782,51.7790192343217,2.56,1.2865000000000002,1.2735,0.9898950641274774,-2.83,-2.9317828249137414,-2.895566630393875,15.51198516,2973511.319,2479877.72,0.20856426896895816
5,2024-07-04,0.25154020642857144,5,2024-07-04T00:00:00Z,11677.494,1.2965656978590934,0.30909445061314367,194.26295034475388,2.7,2.115,0.585,0.276595744680851,-1.3,-1.3492131147747042,-1.4160318503311973,15.51198516,2973511.319,2479877.72,0.20978193344029275
5,2024-07-06,-0.32705661225,5,2024-07-06T00:00:00Z,15886.09,15.50270179081661,0.23758881517763017,148.85306678381087,25.24,18.368499999999997,6.871499999999999,0.37409151536597984,-15.27,-15.375788350501864,-15.398993794208003,15.51198516,2973511.319,2479877.72,-0.27276183571758383
